,longitude,latitude,line,heading,timestamp
404,20.000694444444445,50.040393888888886,78.0,45.0,551
405,19.925486111111113,50.05950444444444,24.0,270.0,314
406,20.019444444444446,50.01602166666667,3.0,90.0,990
407,20.02309027777778,50.01556611111111,9.0,225.0,375
408,20.026493055555555,50.08027777777778,9.0,315.0,915
409,19.967847222222222,50.04879888888889,50.0,135.0,565
410,19.927534722222223,50.01235444444445,78.0,45.0,487
411,20.065277777777776,50.095083333333335,79.0,180.0,444
412,19.964791666666667,50.038890555555554,3.0,315.0,834
413,20.01704861111111,50.09150722222222,52.0,315.0,673
414,19.89732638888889,50.02023555555556,18.0,225.0,447
415,19.94329861111111,50.041783333333335,79.0,180.0,225
416,20.063159722222224,50.08638222222222,10.0,315.0,482
417,19.978958333333335,50.06073444444444,22.0,225.0,938
418,20.06045138888889,50.09175777777778,79.0,225.0,465
419,19.904791666666668,50.062442777777775,14.0,270.0,936
420,19.930833333333332,50.08877388888889,18.0,135.0,770
421,19.975104166666668,50.01627222222222,50.0,270.0,56
422,20.018194444444443,50.07440111111111,79.0,45.0,703
423,19.97284722222222,50.045701111111114,78.0,315.0,802
424,19.94267361111111,50.05948166666667,1.0,0.0,285
425,19.926840277777778,50.013197222222225,78.0,315.0,179
426,19.9434375,50.048138333333334,77.0,0.0,615
427,19.926909722222224,50.054994444444446,2.0,225.0,28
428,20.016979166666665,50.07262444444444,1.0,180.0,408
429,20.045972222222222,50.08674666666667,1.0,270.0,717
430,19.933923611111112,50.02447222222222,22.0,180.0,428
431,19.934409722222224,50.06469777777778,18.0,45.0,942
432,19.933611111111112,50.03089555555555,50.0,0.0,167
433,19.924652777777776,50.03085,52.0,270.0,160
434,19.971944444444443,50.01556611111111,24.0,90.0,660
435,19.931944444444444,50.03057666666667,18.0,270.0,538
436,20.026805555555555,50.08009555555556,52.0,135.0,288
437,20.065381944444443,50.079161666666664,73.0,270.0,531
438,20.020868055555557,50.08893333333334,14.0,180.0,686
439,19.917881944444446,50.06034722222222,24.0,270.0,818
440,20.011805555555554,50.10207611111111,52.0,135.0,946
441,19.977395833333333,50.02643111111111,24.0,135.0,915
442,19.957395833333333,50.074378333333335,2.0,315.0,174
443,19.937951388888887,50.03246722222222,10.0,180.0,991
444,19.925798611111112,50.038435,52.0,0.0,32
445,19.938055555555554,50.080573888888885,50.0,135.0,87
446,20.05732638888889,50.08897888888889,73.0,45.0,60
447,20.011805555555554,50.10203055555556,52.0,135.0,648
448,19.970694444444444,50.046999444444445,78.0,135.0,572
449,19.913819444444446,50.05269388888889,6.0,135.0,243
450,19.942430555555557,50.059868888888886,24.0,45.0,224
451,19.931493055555556,50.08868277777778,18.0,90.0,440
452,19.98201388888889,50.04071277777778,50.0,270.0,514
453,19.973368055555557,50.03034888888889,9.0,135.0,380
454,19.937708333333333,50.05920833333333,1.0,90.0,250
455,20.011493055555555,50.102395,52.0,225.0,40
456,20.06517361111111,50.09490111111111,79.0,180.0,770
457,19.955659722222222,50.04510888888889,6.0,315.0,68
458,19.977777777777778,50.040667222222226,78.0,270.0,203
459,20.001527777777778,50.09421777777778,14.0,270.0,931
460,20.02638888888889,50.08032333333333,14.0,315.0,507
461,20.012013888888887,50.07396833333333,9.0,270.0,461
462,20.063368055555557,50.08487888888889,73.0,180.0,175
463,19.930868055555557,50.088705555555556,50.0,135.0,47
464,19.93309027777778,50.06349055555555,18.0,45.0,64
465,19.91378472222222,50.05292166666667,2.0,225.0,43
466,19.9653125,50.04961888888889,50.0,90.0,433
467,19.93201388888889,50.06239722222222,73.0,180.0,604
468,19.92767361111111,50.059800555555555,14.0,270.0,400
469,19.924722222222222,50.059345,14.0,90.0,822
470,19.937673611111112,50.07355833333333,73.0,270.0,996
471,19.931284722222223,50.019552222222224,78.0,0.0,298
472,19.99652777777778,50.07387722222222,73.0,270.0,807
473,20.059270833333333,50.090960555555554,73.0,45.0,287
474,19.933368055555555,50.03112333333333,52.0,135.0,378
475,20.020902777777778,50.08895611111111,52.0,0.0,732
476,19.931944444444444,50.04886722222222,18.0,225.0,652
477,19.934201388888887,50.032421666666664,52.0,225.0,435
478,20.037222222222223,50.07153111111111,77.0,90.0,54
479,19.984791666666666,50.040644444444446,78.0,270.0,789
480,19.957430555555554,50.074218888888886,2.0,315.0,205
481,19.932743055555555,50.058456666666665,1.0,225.0,122
482,19.999027777777776,50.07396833333333,79.0,90.0,748
483,19.92770833333333,50.01267333333333,78.0,0.0,763
484,19.970972222222223,50.06027888888889,77.0,270.0,141
485,19.935694444444444,50.06583666666667,73.0,45.0,888
486,20.020625,50.084491666666665,52.0,315.0,1
487,19.902673611111112,50.02554277777778,18.0,45.0,302
488,19.92559027777778,50.03905,52.0,135.0,978
489,19.95857638888889,50.06620111111111,73.0,0.0,439
490,19.96878472222222,50.048183888888886,50.0,135.0,136
491,19.913333333333334,50.03025777777778,18.0,45.0,47
492,20.011701388888888,50.10209888888889,52.0,135.0,120
493,19.945833333333333,50.056156111111115,79.0,315.0,252
494,19.93423611111111,50.02504166666667,79.0,0.0,527
495,19.945173611111112,50.06661111111111,3.0,0.0,926
496,19.931493055555556,50.088637222222225,50.0,90.0,194
497,19.945138888888888,50.072943333333335,50.0,180.0,581
498,19.940381944444443,50.05670277777778,77.0,180.0,967
499,20.104340277777776,50.071804444444446,10.0,45.0,448
500,19.98,50.02401666666667,24.0,45.0,922
501,19.959791666666668,50.060028333333335,52.0,0.0,624
502,20.025972222222222,50.080642222222224,52.0,135.0,998
503,19.946180555555557,50.057135555555554,1.0,225.0,338
504,19.9409375,50.052352222222225,78.0,315.0,888
505,20.020520833333332,50.075699444444446,79.0,45.0,777
506,19.979409722222222,50.06084833333333,14.0,45.0,681
507,19.926840277777778,50.013265555555556,22.0,315.0,326
508,19.888680555555556,50.018322222222224,18.0,135.0,356
