current_density,frequencies,amplitudes
7000000000.0,40335743096.95935,2124.555775288279
7000000000.0,40342885959.20425,2124.1796157904637
7000000000.0,40350028821.44915,2123.8035894840814
7000000000.0,40357171683.69405,2123.4276962975305
7000000000.0,40364314545.93896,2123.0519361606816
7000000000.0,40371457408.18385,2122.6763090027357
7000000000.0,40378600270.42876,2122.300814753271
7000000000.0,40385743132.67366,2121.925453341556
7000000000.0,40392885994.918564,2121.5502246971128
7000000000.0,40400028857.16346,2121.175128749841
7000000000.0,40407171719.40836,2120.800165428974
7000000000.0,40414314581.65327,2120.4253346643545
7000000000.0,40421457443.89816,2120.0506363858385
7000000000.0,40428600306.14307,2119.676070522945
7000000000.0,40435743168.38797,2119.3016370053087
7000000000.0,40442886030.63287,2118.9273357633265
7000000000.0,40450028892.87777,2118.553166726679
7000000000.0,40457171755.12267,2118.179129825243
7000000000.0,40464314617.36758,2117.8052249892835
7000000000.0,40471457479.61248,2117.4314521484557
7000000000.0,40478600341.857376,2117.0578112334483
7000000000.0,40485743204.10228,2116.6843021738423
7000000000.0,40492886066.34718,2116.310924900231
7000000000.0,40500028928.59209,2115.9376793427236
7000000000.0,40507171790.83698,2115.564565431971
7000000000.0,40514314653.08189,2115.191583097479
7000000000.0,40521457515.32679,2114.8187322705876
7000000000.0,40528600377.57169,2114.4460128814976
7000000000.0,40535743239.81659,2114.073424860001
7000000000.0,40542886102.06149,2113.700968137987
7000000000.0,40550028964.3064,2113.32864264521
7000000000.0,40557171826.5513,2112.95644831232
7000000000.0,40564314688.796196,2112.5843850702577
7000000000.0,40571457551.0411,2112.212452849676
7000000000.0,40578600413.286,2111.840651581372
7000000000.0,40585743275.53091,2111.4689811960616
7000000000.0,40592886137.7758,2111.0974416251306
7000000000.0,40600029000.020706,2110.726032798879
7000000000.0,40607171862.26561,2110.3547546487434
7000000000.0,40614314724.51051,2109.983607105784
7000000000.0,40621457586.75541,2109.612590100917
7000000000.0,40628600449.00031,2109.2417035651433
7000000000.0,40635743311.24522,2108.87094743006
7000000000.0,40642886173.49012,2108.500321626454
7000000000.0,40650029035.735016,2108.129826086269
7000000000.0,40657171897.97992,2107.7594607402566
7000000000.0,40664314760.22482,2107.389225519816
7000000000.0,40671457622.46972,2107.019120356662
7000000000.0,40678600484.71462,2106.649145182176
7000000000.0,40685743346.959526,2106.279299927716
7000000000.0,40692886209.20443,2105.9095845253273
7000000000.0,40700029071.449326,2105.539998906181
7000000000.0,40707171933.69423,2105.170543002048
7000000000.0,40714314795.93913,2104.8012167447923
7000000000.0,40721457658.18404,2104.4320200659013
7000000000.0,40728600520.42893,2104.0629528975587
7000000000.0,40735743382.673836,2103.694015171315
7000000000.0,40742886244.91874,2103.325206819347
7000000000.0,40750029107.16364,2102.956527773329
7000000000.0,40757171969.40854,2102.5879779655534
7000000000.0,40764314831.65344,2102.2195573279005
7000000000.0,40771457693.898346,2101.8512657925558
7000000000.0,40778600556.14325,2101.4831032913758
7000000000.0,40785743418.388145,2101.115069757461
7000000000.0,40792886280.63305,2100.747165121956
7000000000.0,40800029142.87795,2100.379389317767
7000000000.0,40807172005.122856,2100.0117422769868
7000000000.0,40814314867.36775,2099.6442239322014
7000000000.0,40821457729.612656,2099.276834215637
7000000000.0,40828600591.85756,2098.9095730600925
7000000000.0,40835743454.10246,2098.5424403977827
7000000000.0,40842886316.34736,2098.1754361614185
7000000000.0,40850029178.59226,2097.8085602835863
7000000000.0,40857172040.837166,2097.441812696875
7000000000.0,40864314903.08207,2097.075193334304
7000000000.0,40871457765.326965,2096.708702128511
7000000000.0,40878600627.57187,2096.3423390119992
7000000000.0,40885743489.81677,2095.976103918018
7000000000.0,40892886352.061676,2095.609996779455
7000000000.0,40900029214.30657,2095.2440175289144
7000000000.0,40907172076.551476,2094.878166099684
7000000000.0,40914314938.79638,2094.51244242488
7000000000.0,40921457801.041275,2094.1468464373265
7000000000.0,40928600663.28618,2093.78137807051
7000000000.0,40935743525.53108,2093.416037257181
7000000000.0,40942886387.775986,2093.0508239309834
7000000000.0,40950029250.02088,2092.685738024901
7000000000.0,40957172112.265785,2092.320779472642
7000000000.0,40964314974.51069,2091.955948207015
7000000000.0,40971457836.75559,2091.591244161906
7000000000.0,40978600699.00049,2091.226667270501
7000000000.0,40985743561.24539,2090.8622174666425
7000000000.0,40992886423.490295,2090.4978946834017
7000000000.0,41000029285.7352,2090.1336988550825
7000000000.0,41007172147.980095,2089.7696299145555
7000000000.0,41014315010.225,2089.4056877962043
7000000000.0,41021457872.4699,2089.041872433263
7000000000.0,41028600734.714806,2088.6781837597177
7000000000.0,41035743596.9597,2088.3146217094695
7000000000.0,41042886459.204605,2087.951186216299
7000000000.0,41050029321.44951,2087.587877214224
7000000000.0,41057172183.69441,2087.2246946370483
7000000000.0,41064315045.93931,2086.861638418814
7000000000.0,41071457908.18421,2086.4987084943587
7000000000.0,41078600770.429115,2086.135904796419
7000000000.0,41085743632.67402,2085.773227259996
7000000000.0,41092886494.918915,2085.4106758195203
7000000000.0,41100029357.16382,2085.0482504086262
7000000000.0,41107172219.40872,2084.68595096182
7000000000.0,41114315081.653625,2084.3237774136996
7000000000.0,41121457943.89852,2083.961729698191
7000000000.0,41128600806.143425,2083.5998077501013
7000000000.0,41135743668.38833,2083.238011503871
7000000000.0,41142886530.63323,2082.8763408944646
7000000000.0,41150029392.87813,2082.514795854668
7000000000.0,41157172255.12303,2082.1533763209263
7000000000.0,41164315117.367935,2081.7920822273913
7000000000.0,41171457979.61283,2081.430913508823
7000000000.0,41178600841.857735,2081.069870099748
7000000000.0,41185743704.10264,2080.708951935054
7000000000.0,41192886566.34754,2080.3481589495136
7000000000.0,41200029428.59244,2079.9874910783506
7000000000.0,41207172290.83734,2079.6269482561097
7000000000.0,41214315153.082245,2079.266530418003
7000000000.0,41221458015.32715,2078.906237498727
7000000000.0,41228600877.572044,2078.546069433726
7000000000.0,41235743739.81695,2078.1860261579695
7000000000.0,41242886602.06185,2077.8261076063354
7000000000.0,41250029464.306755,2077.4663137149096
7000000000.0,41257172326.55165,2077.106644417856
7000000000.0,41264315188.796555,2076.7470996510992
7000000000.0,41271458051.04146,2076.387679349728
7000000000.0,41278600913.28636,2076.028383449249
7000000000.0,41285743775.53126,2075.669211885039
7000000000.0,41292886637.77616,2075.310164592477
7000000000.0,41300029500.021065,2074.951241507275
7000000000.0,41307172362.26597,2074.5924425647218
7000000000.0,41314315224.510864,2074.2337677007863
7000000000.0,41321458086.75577,2073.8752168509523
7000000000.0,41328600949.00067,2073.5167899508224
7000000000.0,41335743811.245575,2073.158486936122
7000000000.0,41342886673.49047,2072.800307742882
7000000000.0,41350029535.735374,2072.442252306594
7000000000.0,41357172397.98028,2072.08432056353
7000000000.0,41364315260.22518,2071.726512449193
7000000000.0,41371458122.47008,2071.3688278998015
7000000000.0,41378600984.71498,2071.0112668510164
7000000000.0,41385743846.959885,2070.653829239483
7000000000.0,41392886709.20479,2070.2965150006467
7000000000.0,41400029571.449684,2069.939324071128
7000000000.0,41407172433.69459,2069.5822563870333
7000000000.0,41414315295.93949,2069.2253118842978
7000000000.0,41421458158.18439,2068.868490499272
7000000000.0,41428601020.42929,2068.511792168803
7000000000.0,41435743882.674194,2068.155216828351
7000000000.0,41442886744.9191,2067.798764415215
7000000000.0,41450029607.163994,2067.4424348650314
7000000000.0,41457172469.4089,2067.086228114919
7000000000.0,41464315331.6538,2066.7301441016616
7000000000.0,41471458193.898705,2066.37418276013
7000000000.0,41478601056.1436,2066.0183440286582
7000000000.0,41485743918.388504,2065.6626278435397
7000000000.0,41492886780.63341,2065.3070341413013
7000000000.0,41500029642.87831,2064.9515628585095
7000000000.0,41507172505.12321,2064.596213932386
7000000000.0,41514315367.36811,2064.240987299518
7000000000.0,41521458229.613014,2063.8858828968073
7000000000.0,41528601091.85792,2063.530900661179
7000000000.0,41535743954.10281,2063.1760405296295
7000000000.0,41542886816.34772,2062.8213024390475
7000000000.0,41550029678.59262,2062.466686326667
7000000000.0,41557172540.837524,2062.1121921296153
7000000000.0,41564315403.08242,2061.757819784777
7000000000.0,41571458265.327324,2061.4035692294997
7000000000.0,41578601127.57223,2061.0494404010574
7000000000.0,41585743989.81713,2060.69543323666
7000000000.0,41592886852.06203,2060.3415476735654
7000000000.0,41600029714.30693,2059.9877836491014
7000000000.0,41607172576.551834,2059.6341411006615
7000000000.0,41614315438.79674,2059.280619966392
7000000000.0,41621458301.04163,2058.9272201826793
7000000000.0,41628601163.28654,2058.573941687626
7000000000.0,41635744025.53144,2058.220784418604
7000000000.0,41642886887.776344,2057.867748313481
7000000000.0,41650029750.02124,2057.5148333096113
7000000000.0,41657172612.26614,2057.1620393450594
7000000000.0,41664315474.51105,2056.809366357052
7000000000.0,41671458336.75594,2056.4568142839344
7000000000.0,41678601199.00085,2056.1043830632025
7000000000.0,41685744061.24575,2055.7520726327893
7000000000.0,41692886923.490654,2055.399882930698
7000000000.0,41700029785.73555,2055.04781389455
7000000000.0,41707172647.98045,2054.6958654628456
7000000000.0,41714315510.22536,2054.344037573288
7000000000.0,41721458372.47026,2053.9923301639974
7000000000.0,41728601234.71516,2053.6407431731554
7000000000.0,41735744096.96006,2053.2892765390525
7000000000.0,41742886959.20496,2052.937930199638
7000000000.0,41750029821.44987,2052.586704093385
7000000000.0,41757172683.69476,2052.2355981583205
7000000000.0,41764315545.93967,2051.8846123333296
7000000000.0,41771458408.18457,2051.5337465561747
7000000000.0,41778601270.429474,2051.1830007655576
7000000000.0,41785744132.67437,2050.832374899872
7000000000.0,41792886994.91927,2050.4818688974356
7000000000.0,41800029857.16418,2050.131482697321
7000000000.0,41807172719.40908,2049.7812162376567
7000000000.0,41814315581.65398,2049.431069457268
7000000000.0,41821458443.89888,2049.0810422947534
7000000000.0,41828601306.14378,2048.7311346888373
7000000000.0,41835744168.38869,2048.38134657846
7000000000.0,41842887030.63358,2048.0316779021273
7000000000.0,41850029892.87849,2047.6821285989656
7000000000.0,41857172755.12339,2047.3326986074433
7000000000.0,41864315617.36829,2046.983387866966
7000000000.0,41871458479.61319,2046.6341963159898
7000000000.0,41878601341.85809,2046.2851238942437
7000000000.0,41885744204.103,2045.936170539886
7000000000.0,41892887066.3479,2045.5873361927627
7000000000.0,41900029928.5928,2045.2386207916618
7000000000.0,41907172790.8377,2044.8900242756888
7000000000.0,41914315653.0826,2044.5415465842743
7000000000.0,41921458515.3275,2044.1931876565586
7000000000.0,41928601377.5724,2043.8449474317517
7000000000.0,41935744239.81731,2043.4968258492622
7000000000.0,41942887102.06221,2043.1488228486517
7000000000.0,41950029964.307106,2042.8009383691567
7000000000.0,41957172826.55201,2042.4531723500938
7000000000.0,41964315688.79691,2042.10552473152
7000000000.0,41971458551.04182,2041.7579954522394
7000000000.0,41978601413.28671,2041.4105844521787
7000000000.0,41985744275.53162,2041.0632916710988
7000000000.0,41992887137.77652,2040.7161170486497
7000000000.0,42000030000.02142,2040.3690605242502
7000000000.0,42007172862.26632,2040.02212203802
7000000000.0,42014315724.51122,2039.6753015294837
7000000000.0,42021458586.75613,2039.3285989386668
7000000000.0,42028601449.00103,2038.9820142054843
7000000000.0,42035744311.245926,2038.6355472693401
7000000000.0,42042887173.49083,2038.2891980707152
7000000000.0,42050030035.73573,2037.9429665494154
7000000000.0,42057172897.98064,2037.5968526456704
7000000000.0,42064315760.22553,2037.2508562992411
7000000000.0,42071458622.470436,2036.904977449937
7000000000.0,42078601484.71534,2036.559216039373
7000000000.0,42085744346.96024,2036.213572006271
7000000000.0,42092887209.20514,2035.8680452914755
7000000000.0,42100030071.45004,2035.5226358349155
7000000000.0,42107172933.69495,2035.1773435771945
7000000000.0,42114315795.93985,2034.8321684588975
7000000000.0,42121458658.184746,2034.4871104198771
7000000000.0,42128601520.42965,2034.1421694009641
7000000000.0,42135744382.67455,2033.7973453424313
7000000000.0,42142887244.91946,2033.4526381850533
7000000000.0,42150030107.16435,2033.108047869156
7000000000.0,42157172969.409256,2032.7635743355356
7000000000.0,42164315831.65416,2032.4192175246183
7000000000.0,42171458693.899055,2032.074977377079
7000000000.0,42178601556.14396,2031.7308538338748
7000000000.0,42185744418.38886,2031.3868468357166
7000000000.0,42192887280.633766,2031.0429563233342
7000000000.0,42200030142.87866,2030.6991822374787
7000000000.0,42207173005.123566,2030.3555245193368
7000000000.0,42214315867.36847,2030.0119831095517
7000000000.0,42221458729.61337,2029.668557949034
7000000000.0,42228601591.85827,2029.3252489790734
7000000000.0,42235744454.10317,2028.9820561404958
7000000000.0,42242887316.348076,2028.6389793744877
7000000000.0,42250030178.59298,2028.2960186221187
7000000000.0,42257173040.837875,2027.953173824667
7000000000.0,42264315903.08278,2027.6104449233387
7000000000.0,42271458765.32768,2027.2678318591252
7000000000.0,42278601627.572586,2026.9253345735067
7000000000.0,42285744489.81748,2026.582953007681
7000000000.0,42292887352.062386,2026.240687103422
7000000000.0,42300030214.30729,2025.8985368013946
7000000000.0,42307173076.55219,2025.556502043702
7000000000.0,42314315938.79709,2025.214582771591
7000000000.0,42321458801.04199,2024.872778926441
7000000000.0,42328601663.286896,2024.531090450103
7000000000.0,42335744525.5318,2024.189517283983
7000000000.0,42342887387.776695,2023.8480593697038
7000000000.0,42350030250.0216,2023.506716649129
7000000000.0,42357173112.2665,2023.1654890638385
7000000000.0,42364315974.511406,2022.8243765552465
7000000000.0,42371458836.7563,2022.4833790656348
7000000000.0,42378601699.001205,2022.142496536986
7000000000.0,42385744561.24611,2021.801728910789
7000000000.0,42392887423.49101,2021.4610761289632
7000000000.0,42400030285.73591,2021.120538133607
7000000000.0,42407173147.98081,2020.780114866716
7000000000.0,42414316010.225716,2020.4398062701275
7000000000.0,42421458872.47061,2020.0996122860763
7000000000.0,42428601734.715515,2019.759532856894
7000000000.0,42435744596.96042,2019.4195679243699
7000000000.0,42442887459.20532,2019.0797174306638
7000000000.0,42450030321.45022,2018.7399813180073
7000000000.0,42457173183.69512,2018.4003595292
7000000000.0,42464316045.940025,2018.0608520061655
7000000000.0,42471458908.18493,2017.7214586910632
7000000000.0,42478601770.429825,2017.3821795263834
7000000000.0,42485744632.67473,2017.0430144546194
7000000000.0,42492887494.91963,2016.7039634180376
7000000000.0,42500030357.164536,2016.3650263597217
7000000000.0,42507173219.40943,2016.0262032214562
7000000000.0,42514316081.654335,2015.687493946551
7000000000.0,42521458943.89924,2015.3488984770497
7000000000.0,42528601806.14414,2015.0104167558102
7000000000.0,42535744668.38904,2014.672048725395
7000000000.0,42542887530.63394,2014.3337943289268
7000000000.0,42550030392.878845,2013.9956535085155
7000000000.0,42557173255.12375,2013.6576262074814
7000000000.0,42564316117.368645,2013.3197123686202
7000000000.0,42571458979.61355,2012.981911934604
7000000000.0,42578601841.85845,2012.6442248485541
7000000000.0,42585744704.103355,2012.3066510533129
7000000000.0,42592887566.34825,2011.969190492005
7000000000.0,42600030428.593155,2011.6318431073
7000000000.0,42607173290.83806,2011.2946088428503
7000000000.0,42614316153.08296,2010.957487641325
7000000000.0,42621459015.32786,2010.6204794459875
7000000000.0,42628601877.57276,2010.2835842000927
7000000000.0,42635744739.817665,2009.9468018469026
7000000000.0,42642887602.06257,2009.6101323294818
7000000000.0,42650030464.307465,2009.2735755913095
7000000000.0,42657173326.55237,2008.9371315755886
7000000000.0,42664316188.79727,2008.6008002260478
7000000000.0,42671459051.04217,2008.264581485774
7000000000.0,42678601913.28707,2007.9284752975952
7000000000.0,42685744775.531975,2007.5924816067877
7000000000.0,42692887637.77688,2007.2566003553538
7000000000.0,42700030500.021774,2006.9208314873924
7000000000.0,42707173362.26668,2006.5851749462358
7000000000.0,42714316224.51158,2006.2496306758653
7000000000.0,42721459086.756485,2005.914198619583
7000000000.0,42728601949.00138,2005.578878721438
7000000000.0,42735744811.246284,2005.2436709251392
7000000000.0,42742887673.49119,2004.908575174333
7000000000.0,42750030535.73609,2004.5735914130873
7000000000.0,42757173397.98099,2004.2387195850397
7000000000.0,42764316260.22589,2003.9039596341456
7000000000.0,42771459122.470795,2003.5693115044623
7000000000.0,42778601984.7157,2003.2347751397815
7000000000.0,42785744846.960594,2002.9003504844966
7000000000.0,42792887709.2055,2002.5660374821068
7000000000.0,42800030571.4504,2002.2318360770876
7000000000.0,42807173433.695305,2001.897746213521
7000000000.0,42814316295.9402,2001.5637678355336
7000000000.0,42821459158.185104,2001.2299008873556
7000000000.0,42828602020.43001,2000.8961453131603
7000000000.0,42835744882.67491,2000.5625010572653
7000000000.0,42842887744.91981,2000.2289680640256
7000000000.0,42850030607.16471,1999.8955462777853
7000000000.0,42857173469.409615,1999.5622356429537
7000000000.0,42864316331.65452,1999.2290361039975
7000000000.0,42871459193.899414,1998.8959476051991
7000000000.0,42878602056.14432,1998.5629700910424
7000000000.0,42885744918.38922,1998.2301035066603
7000000000.0,42892887780.634125,1997.8973477957163
7000000000.0,42900030642.87902,1997.5647029033132
7000000000.0,42907173505.123924,1997.2321687742242
7000000000.0,42914316367.36883,1996.8997453530917
7000000000.0,42921459229.61372,1996.5674325842663
7000000000.0,42928602091.85863,1996.235230412957
7000000000.0,42935744954.10353,1995.9031387836235
7000000000.0,42942887816.348434,1995.5711576413714
7000000000.0,42950030678.59333,1995.2392869308724
7000000000.0,42957173540.838234,1994.907526597025
7000000000.0,42964316403.08314,1994.575876584996
7000000000.0,42971459265.32804,1994.2443368396816
7000000000.0,42978602127.57294,1993.912907305859
7000000000.0,42985744989.81784,1993.581587928927
7000000000.0,42992887852.062744,1993.250378653703
7000000000.0,43000030714.30765,1992.9192794255614
7000000000.0,43007173576.55254,1992.5882901895188
7000000000.0,43014316438.79745,1992.2574108906892
7000000000.0,43021459301.04235,1991.926641474466
7000000000.0,43028602163.287254,1991.5959818861352
7000000000.0,43035745025.53215,1991.2654320705979
7000000000.0,43042887887.777054,1990.9349919740519
7000000000.0,43050030750.02196,1990.6046615411633
7000000000.0,43057173612.26686,1990.2744407175505
7000000000.0,43064316474.51176,1989.9443294486064
7000000000.0,43071459336.75666,1989.614327679925
7000000000.0,43078602199.001564,1989.2844353570408
7000000000.0,43085745061.24647,1988.95465242541
7000000000.0,43092887923.49136,1988.6249788306682
7000000000.0,43100030785.73627,1988.295414518549
7000000000.0,43107173647.98117,1987.965959434597
7000000000.0,43114316510.226074,1987.636613524666
7000000000.0,43121459372.47097,1987.3073767343108
7000000000.0,43128602234.71587,1986.9782490093824
7000000000.0,43135745096.96078,1986.6492302957492
7000000000.0,43142887959.20567,1986.3203205394611
7000000000.0,43150030821.45058,1985.9915196857212
7000000000.0,43157173683.69548,1985.6628276812041
7000000000.0,43164316545.940384,1985.3342444713926
7000000000.0,43171459408.18528,1985.0057700026023
7000000000.0,43178602270.43018,1984.6774042206007
7000000000.0,43185745132.67509,1984.3491470716194
7000000000.0,43192887994.91999,1984.0209985017104
7000000000.0,43200030857.16489,1983.6929584570546
7000000000.0,43207173719.40979,1983.3650268837252
7000000000.0,43214316581.65469,1983.0372037283978
7000000000.0,43221459443.8996,1982.7094889359637
7000000000.0,43228602306.14449,1982.3818824540006
7000000000.0,43235745168.3894,1982.0543842288164
7000000000.0,43242888030.6343,1981.7269942062476
7000000000.0,43250030892.8792,1981.3997123326421
7000000000.0,43257173755.1241,1981.0725385549388
7000000000.0,43264316617.369,1980.7454728189716
7000000000.0,43271459479.61391,1980.418515071598
7000000000.0,43278602341.85881,1980.0916652593883
7000000000.0,43285745204.10371,1979.7649233287395
7000000000.0,43292888066.34861,1979.4382892262201
7000000000.0,43300030928.59351,1979.1117628986024
7000000000.0,43307173790.83842,1978.7853442924381
7000000000.0,43314316653.08331,1978.4590333544177
7000000000.0,43321459515.32822,1978.132830031731
7000000000.0,43328602377.57312,1977.8067342705428
7000000000.0,43335745239.81802,1977.4807460177651
7000000000.0,43342888102.06292,1977.1548652206764
7000000000.0,43350030964.30782,1976.8290918256157
7000000000.0,43357173826.55273,1976.5034257796915
7000000000.0,43364316688.79763,1976.1778670299136
7000000000.0,43371459551.04253,1975.8524155233567
7000000000.0,43378602413.28743,1975.5270712068038
7000000000.0,43385745275.53233,1975.201834027346
7000000000.0,43392888137.77723,1974.8767039323373
7000000000.0,43400031000.02213,1974.5516808686239
7000000000.0,43407173862.26704,1974.2267647834997
7000000000.0,43414316724.51194,1973.9019556241203
7000000000.0,43421459586.756836,1973.577253337093
7000000000.0,43428602449.00174,1973.2526578713362
7000000000.0,43435745311.24664,1972.9281691727272
7000000000.0,43442888173.49155,1972.603787188911
7000000000.0,43450031035.73644,1972.2795118673798
7000000000.0,43457173897.981346,1971.955343155128
7000000000.0,43464316760.22625,1971.6312810003212
7000000000.0,43471459622.47115,1971.307325349768
7000000000.0,43478602484.71605,1970.9834761513778
7000000000.0,43485745346.96095,1970.6597333526083
7000000000.0,43492888209.20586,1970.3360969010141
7000000000.0,43500031071.45076,1970.0125667440495
7000000000.0,43507173933.695656,1969.6891428295194
7000000000.0,43514316795.94056,1969.3658251050135
7000000000.0,43521459658.18546,1969.0426135183347
7000000000.0,43528602520.43037,1968.7195080169947
7000000000.0,43535745382.67526,1968.3965085491343
7000000000.0,43542888244.920166,1968.0736150623688
7000000000.0,43550031107.16507,1967.7508275045795
7000000000.0,43557173969.40997,1967.428145823691
7000000000.0,43564316831.65487,1967.1055699674232
7000000000.0,43571459693.89977,1966.7830998840916
7000000000.0,43578602556.14468,1966.460735521301
7000000000.0,43585745418.38958,1966.138476827181
7000000000.0,43592888280.634476,1965.8163237497445
7000000000.0,43600031142.87938,1965.4942762374783
7000000000.0,43607174005.12428,1965.1723342380953
7000000000.0,43614316867.36919,1964.8504976998227
7000000000.0,43621459729.61408,1964.5287665708786
7000000000.0,43628602591.858986,1964.207140799375
7000000000.0,43635745454.10389,1963.8856203337214
7000000000.0,43642888316.348785,1963.5642051220934
7000000000.0,43650031178.59369,1963.2428951131392
7000000000.0,43657174040.83859,1962.9216902546402
7000000000.0,43664316903.083496,1962.6005904954686
7000000000.0,43671459765.32839,1962.2795957838252
7000000000.0,43678602627.573296,1961.9587060682738
7000000000.0,43685745489.8182,1961.6379212973807
7000000000.0,43692888352.0631,1961.3172414195108
7000000000.0,43700031214.308,1960.9966663830485
7000000000.0,43707174076.5529,1960.6761961369652
7000000000.0,43714316938.797806,1960.3558306296818
7000000000.0,43721459801.04271,1960.0355698100368
7000000000.0,43728602663.287605,1959.7154136265917
7000000000.0,43735745525.53251,1959.3953620281695
7000000000.0,43742888387.77741,1959.075414963349
7000000000.0,43750031250.022316,1958.755572381111
7000000000.0,43757174112.26721,1958.435834230016
7000000000.0,43764316974.512115,1958.1162004590894
7000000000.0,43771459836.75702,1957.7966710174
7000000000.0,43778602699.00192,1957.4772458536177
7000000000.0,43785745561.24682,1957.1579249168342
7000000000.0,43792888423.49172,1956.838708156072
7000000000.0,43800031285.736626,1956.519595520168
7000000000.0,43807174147.98153,1956.2005869584862
7000000000.0,43814317010.226425,1955.8816824199841
7000000000.0,43821459872.47133,1955.562881853725
7000000000.0,43828602734.71623,1955.244185208888
7000000000.0,43835745596.961136,1954.925592434649
7000000000.0,43842888459.20603,1954.607103480385
7000000000.0,43850031321.450935,1954.28871829525
7000000000.0,43857174183.69584,1953.9704368284533
7000000000.0,43864317045.94074,1953.6522590293685
7000000000.0,43871459908.18564,1953.3341848474554
7000000000.0,43878602770.43054,1953.0162142323118
7000000000.0,43885745632.675446,1952.6983471326992
7000000000.0,43892888494.92034,1952.3805834986542
7000000000.0,43900031357.165245,1952.0629232794486
7000000000.0,43907174219.41015,1951.745366424791
7000000000.0,43914317081.65505,1951.4279128839337
7000000000.0,43921459943.89995,1951.1105626067379
7000000000.0,43928602806.14485,1950.7933155426902
7000000000.0,43935745668.389755,1950.4761716414157
7000000000.0,43942888530.63466,1950.1591308528698
7000000000.0,43950031392.879555,1949.842193126256
7000000000.0,43957174255.12446,1949.5253584118238
7000000000.0,43964317117.36936,1949.2086266592241
7000000000.0,43971459979.614265,1948.8919978180668
7000000000.0,43978602841.85916,1948.575471838569
7000000000.0,43985745704.104065,1948.259048670351
7000000000.0,43992888566.34897,1947.9427282633173
7000000000.0,44000031428.59387,1947.626510567563
7000000000.0,44007174290.83877,1947.3103955328716
7000000000.0,44014317153.08367,1946.994383109498
7000000000.0,44021460015.328575,1946.67847324746
7000000000.0,44028602877.57348,1946.3626658966411
7000000000.0,44035745739.818375,1946.046961007147
7000000000.0,44042888602.06328,1945.7313585295535
7000000000.0,44050031464.30818,1945.4158584135562
7000000000.0,44057174326.553085,1945.1004606096478
7000000000.0,44064317188.79798,1944.785165067789
7000000000.0,44071460051.042885,1944.4699717384651
7000000000.0,44078602913.28779,1944.1548805720136
7000000000.0,44085745775.53269,1943.8398915185574
7000000000.0,44092888637.77759,1943.5250045287567
7000000000.0,44100031500.02249,1943.2102195528153
7000000000.0,44107174362.267395,1942.8955365409547
7000000000.0,44114317224.5123,1942.5809554444043
7000000000.0,44121460086.757195,1942.2664762127515
7000000000.0,44128602949.0021,1941.9520987972685
7000000000.0,44135745811.247,1941.637823147802
7000000000.0,44142888673.4919,1941.3236492155495
7000000000.0,44150031535.7368,1941.0095769508932
7000000000.0,44157174397.981705,1940.695606304673
7000000000.0,44164317260.22661,1940.3817372269564
7000000000.0,44171460122.471504,1940.0679696694463
7000000000.0,44178602984.71641,1939.7543035820854
7000000000.0,44185745846.96131,1939.4407389161865
7000000000.0,44192888709.206215,1939.1272756222647
7000000000.0,44200031571.45111,1938.8139136511631
7000000000.0,44207174433.696014,1938.5006529538193
7000000000.0,44214317295.94092,1938.187493481077
7000000000.0,44221460158.18582,1937.8744351842622
7000000000.0,44228603020.43072,1937.5614780137928
7000000000.0,44235745882.67562,1937.2486219211482
7000000000.0,44242888744.920525,1936.935866857179
7000000000.0,44250031607.16543,1936.6232127730125
7000000000.0,44257174469.410324,1936.310659619432
7000000000.0,44264317331.65523,1935.9982073478989
7000000000.0,44271460193.90013,1935.6858559094662
7000000000.0,44278603056.145035,1935.3736052554916
7000000000.0,44285745918.38993,1935.0614553371836
7000000000.0,44292888780.634834,1934.749406105383
7000000000.0,44300031642.87974,1934.4374575119461
7000000000.0,44307174505.12464,1934.125609507726
7000000000.0,44314317367.36954,1933.8138620446543
7000000000.0,44321460229.61444,1933.5022150735026
7000000000.0,44328603091.859344,1933.190668546112
7000000000.0,44335745954.10425,1932.8792224137433
7000000000.0,44342888816.349144,1932.5678766278575
7000000000.0,44350031678.59405,1932.256631139939
7000000000.0,44357174540.83895,1931.9454859019006
7000000000.0,44364317403.083855,1931.6344408648004
7000000000.0,44371460265.32875,1931.3234959803565
7000000000.0,44378603127.573654,1931.0126512004888
7000000000.0,44385745989.81856,1930.701906476633
7000000000.0,44392888852.06345,1930.3912617605795
7000000000.0,44400031714.30836,1930.080717004182
7000000000.0,44407174576.55326,1929.7702721586436
7000000000.0,44414317438.798164,1929.4599271763948
7000000000.0,44421460301.04306,1929.149682009039
7000000000.0,44428603163.287964,1928.8395366084424
7000000000.0,44435746025.53287,1928.529490926389
7000000000.0,44442888887.77777,1928.2195449149517
7000000000.0,44450031750.02267,1927.909698525765
7000000000.0,44457174612.26757,1927.59995171137
7000000000.0,44464317474.512474,1927.290304423296
7000000000.0,44471460336.75738,1926.9807566135394
7000000000.0,44478603199.00227,1926.6713082346341
7000000000.0,44485746061.24718,1926.3619592380655
7000000000.0,44492888923.49208,1926.0527095765456
7000000000.0,44500031785.736984,1925.7435592018903
7000000000.0,44507174647.98188,1925.4345080664607
7000000000.0,44514317510.22678,1925.1255561225169
7000000000.0,44521460372.47169,1924.8167033221023
7000000000.0,44528603234.71659,1924.5079496174246
7000000000.0,44535746096.96149,1924.1992949611722
7000000000.0,44542888959.20639,1923.8907393056224
7000000000.0,44550031821.451294,1923.5822826028498
