DestLat,DestLon,Distance
56390,32.12760162,-81.20210266,1140.636094136278
25522,32.896801,-97.038002,885.378236966282
40528,19.952299118,99.8828964233,703.3573400896196
66796,30.578500747680664,103.9469985961914,1511.0434362676215
18399,37.74689865112305,112.62799835205078,919.1033071066228
41566,49.2050018311,119.82499694799999,1120.2907991319964
32905,49.012798,2.55,1084.9453632705138
50489,41.9786,-87.9048,2802.1160076904803
9539,33.6367,-84.428101,819.1739529373724
5980,38.8521,-77.037697,1224.0192400012106
25124,27.975500106811523,-82.533203125,1306.8672650190033
21436,43.90829849243164,-92.5,122.51979240854988
56174,40.664199829100006,-89.6932983398,1272.629395487846
21198,33.6367,-84.428101,1100.8212616219073
33217,37.466801000000004,15.0664,1334.165032140471
36714,4.322010040283203,113.98699951171876,512.7424391715588
21950,42.212398529052734,-83.35340118408203,706.9022202298959
41946,27.912201,120.851997,1382.3025200590646
32950,41.2971,2.0784599999999998,2245.1476324412924
18616,24.7964,118.589996,681.8738390374103
25565,39.861698150635,-104.672996521,870.0310207394475
56414,45.3224983215332,-75.66919708251953,529.0641784464352
67109,47.239601135253906,123.91799926757812,989.8663579452966
21944,39.0488014221,-84.6678009033,901.9294104910841
56052,29.98439979553223,-95.34140014648438,1039.1455242032966
16616,25.21809959411621,110.03900146484376,1236.6558214394172
6765,33.67570114,-117.86799620000001,1576.0998510924833
56842,25.54949951171875,-100.9290008544922,738.3105320220998
32501,41.2971,2.0784599999999998,1958.3116794184061
57157,39.861698150635,-104.672996521,1206.5185565788893
47516,13.681099891662598,100.74700164794922,1024.785234389164
66744,31.919701,119.778999,1511.0434362676215
55972,35.2140007019043,-80.94309997558594,693.6656666196299
25123,41.785999,-87.752403,927.0838177303234
40949,7.180759906768799,79.88410186767578,505.61001653422
56890,41.9786,-87.9048,1091.9439891857317
44276,37.9364013672,23.944499969499997,1780.4788850441985
53920,45.4706001282,-73.7407989502,2936.8749041675724
56591,29.98439979553223,-95.34140014648438,956.3629597931964
23757,12.133700370788574,15.034000396728516,1076.3306608602943
32651,48.7233333,2.3794444,2768.161557483844
41954,36.2661018372,120.374000549,1254.7515583186307
53985,43.6772003174,-79.63059997559999,2301.333360799691
17195,29.3386001587,117.176002502,541.4141090473782
25322,39.2976,-94.713898,700.17772989997
20375,40.78839874267578,-111.97799682617188,923.2618104312404
4047,19.088699340799998,72.8678970337,1001.7879421578436
56130,46.6068000793457,-111.98300170898438,954.7394871309165
45175,30.578500747680664,103.9469985961914,1647.7053646876889
34850,34.42729949951172,135.24400329589844,1290.9288507449137
43258,34.42729949951172,135.24400329589844,1648.781114656295
32514,41.2971,2.0784599999999998,1367.6018130093166
43191,40.0801010131836,116.58499908447266,1852.384489534293
34563,13.681099891662598,100.74700164794922,673.5405578080735
17028,41.63980102539063,123.48300170898438,757.2410116420773
48301,22.654699325561523,88.44670104980469,447.8853638170242
13560,41.4146995544,19.7206001282,1001.413583583765
56266,41.9786,-87.9048,431.92708288757933
25200,29.99340057373047,-90.25800323486328,1111.571534708391
8169,49.193901061999995,-123.183998108,1332.3215141662909
7872,50.43190002441406,-104.66600036621094,1175.352948570271
33639,15.476300239562988,44.21969985961914,1372.1609887467941
56733,27.77039909362793,-97.5011978149414,323.759253858548
60266,40.49150085,-80.23290253,528.3434839004678
11159,19.3370990753,-99.5660018921,718.398844013001
18852,24.54400062561035,118.12799835205078,673.5386748873844
25112,35.39310073852539,-97.60070037841795,675.1064915410401
32211,28.4827003479,-16.341499328599998,1433.5592507637562
66635,29.719200134277344,106.64199829101562,965.6408906472236
10942,40.78839874267578,-111.97799682617188,3227.161068671862
67097,46.84339904789999,130.464996338,1346.1850265899648
25045,39.2976,-94.713898,855.3734684162263
41354,39.782798767089844,116.38800048828124,549.7232340477904
50899,52.308601,4.76389,1773.4333621165308
42306,39.782798767089844,116.38800048828124,1921.7125988535174
32411,51.4706,-0.461941,1489.5495862621042
67270,23.39240074157715,113.29900360107422,1790.5622633321893
16075,22.60829925537109,108.1719970703125,531.9367548521147
13781,40.63980103,-73.77890015,537.169252610054
59498,36.77619934082031,-119.71800231933594,336.732271981143
56413,44.880798339799995,-63.508598327600005,985.6119609434244
13628,43.683899,10.3927,771.401787749559
19420,41.63980102539063,123.48300170898438,1964.2467452857277
56526,40.69250106811523,-74.168701171875,956.2028230934893
37748,-34.5592,-58.4156,994.7972759296938
24149,43.629101,1.36382,605.5086585177058
67100,25.853333,114.77888899999999,1590.788053206541
6730,-41.43889999389648,-73.09400177001953,917.4895202412638
57248,39.861698150635,-104.672996521,1315.729952165986
17264,34.447102,108.751999,1037.6942454847615
8368,43.6772003174,-79.63059997559999,1327.9270179433145
9446,33.6367,-84.428101,585.0668999383439
66802,40.0801010131836,116.58499908447266,264.03795338294606
17141,36.2661018372,120.374000549,978.1377785028164
52782,38.770401000999996,35.4953994751,578.62229738217
32234,38.28219985961914,-0.5581560134887695,1613.1521331872034
25542,33.56290054,-86.75350189,740.4739328599734
18796,30.7838,114.208,1167.8897531346456
6137,33.43429946899414,-112.01200103759766,960.932110639473
25343,39.1754,-76.668297,1606.1637288568581
59002,44.880798339799995,-63.508598327600005,1303.0406952644612
32439,41.2971,2.0784599999999998,1196.8184782410137
60508,39.87189865112305,-75.24109649658203,634.4819861279402
9098,30.20529938,-91.98760223,808.7514007543349
23853,12.533499717712402,-7.949940204620361,1232.90725859181
43804,14.5086,121.019997,1155.5636607329427
16933,38.9656982421875,121.53900146484376,1957.714013610912
13418,45.6306,8.728110000000001,3833.2684442378772
9447,33.6367,-84.428101,133.36375513525203
9111,42.932598,-71.435699,1531.067789453141
25350,36.08010101,-115.15200039999999,2409.5661377538536
36721,30.578500747680664,103.9469985961914,617.1225240511033
41638,39.782798767089844,116.38800048828124,846.4879866692611
25403,34.05599975585937,-117.60099792480469,521.2959219162142
13654,41.800277799999996,12.238888900000001,3671.363591796625
20091,38.13859939575195,-78.4529037475586,734.7556381568949
4779,-16.885799408,145.755004883,1391.1220248734105
32269,43.30110168457031,-2.9106099605560303,466.8108581761486
48283,24.760000228899997,93.896697998,276.1240903760275
16082,36.2661018372,120.374000549,1584.5776582097153
56706,39.45759963989258,-74.57720184326172,2162.882663341413
43966,33.94250107,-118.40799709999999,2500.0015342760353
56128,38.53390121,-106.9329987,244.37562494619817
64631,25.79319953918457,-80.29060363769531,1084.5929689177433
10931,42.212398529052734,-83.35340118408203,2377.595727368645
37823,4.70159,-74.1469,645.1476678768605
67355,45.6234016418457,126.25,1932.4884995411953
59004,43.6772003174,-79.63059997559999,578.5612058620202
25405,39.87189865112305,-75.24109649658203,3332.8242496046537
54005,18.503700256347656,-77.91339874267578,3023.2534698183686
37624,4.70159,-74.1469,401.66464091066297
32181,41.2971,2.0784599999999998,1842.0893959528962
13762,38.905398999999996,16.2423,800.5265655874009
24169,47.429759999999995,19.261093,836.4326231080917
43818,30.7838,114.208,962.0289467205062
8181,43.6772003174,-79.63059997559999,1562.2694838576767
57747,29.98439979553223,-95.34140014648438,738.3105320220998
4831,47.449001,-122.308998,1509.6356444261417
34849,62.46279907226562,-114.44000244140624,1019.0236640242384
41944,22.639299392700195,113.81099700927734,1921.7125988535174
56905,38.94449997,-77.45580292,366.31990566737613
20104,32.847099,-96.851799,1158.0263834002933
16546,29.719200134277344,106.64199829101562,602.2546773291372
11272,19.4363,-99.072098,537.1460867227325
39717,46.23809814453125,6.108950138092041,2918.5369335242067
57833,41.9786,-87.9048,764.5489079035121
18476,40.0801010131836,116.58499908447266,1598.5262266818463
9076,20.521799087524414,-103.31099700927734,2363.848835053403
6963,35.2140007019043,-80.94309997558594,1292.2599215386977
48491,31.7226009369,35.9931983948,2638.050419353021
36691,33.6367,-84.428101,605.8847963590904
52369,39.7102012634,39.5270004272,558.8544611430976
13028,9.0713596344,-79.3834991455,2779.9424541114654
56775,38.0364990234375,-84.60590362548828,1332.7056273777691
57296,42.1599006652832,-76.8916015625,908.6657764531769
33238,40.898701,9.51763,1327.6239586527997
17170,36.5152015686,103.620002747,518.3700000190968
13492,41.92359924316406,8.8029203414917,517.4295941758219
48230,19.088699340799998,72.8678970337,944.1705522421904
41648,39.782798767089844,116.38800048828124,1033.6670277188286
24919,32.847099,-96.851799,942.5190879390352
16567,37.74689865112305,112.62799835205078,809.8895221252066
25243,30.194499969482425,-97.6698989868164,1565.1641469551087
24913,38.69540023803711,-121.59100341796876,2379.330240672469
19247,29.73329925537109,118.25599670410156,1031.3688455381828
32272,44.8283004761,-0.7155560255050001,453.4685822879098
39697,47.464698999999996,8.54917,1388.5107393622707
61181,11.546600341796875,104.84400177001952,235.56776702528242
57029,29.98439979553223,-95.34140014648438,1332.7056273777691
40500,23.593299865722656,58.284400939941406,380.6524263288293
66780,43.90710067749024,87.47419738769531,2071.4970248104228
66697,40.0801010131836,116.58499908447266,308.5773388864487
56391,38.1744,-85.736,1031.2476502101094
16556,24.54400062561035,118.12799835205078,819.279071587848
58056,-4.674339771270752,55.52180099487305,3007.713585525812
32386,41.2971,2.0784599999999998,3599.883987412828
32491,52.5597,13.2877,984.9844156652781
42549,39.782798767089844,116.38800048828124,1702.272245024319
32788,41.2971,2.0784599999999998,720.7942696840572
16419,37.40169906616211,121.37200164794922,999.8782546601542
34812,30.7838,114.208,725.3264251602993
18735,25.935100555419922,119.66300201416016,3213.4492276277942
44221,45.725556,5.081111,1780.4788850441985
67412,40.0801010131836,116.58499908447266,1234.310666115183
19231,37.74689865112305,112.62799835205078,1031.3688455381828
59246,33.94250107,-118.40799709999999,336.732271981143
33120,47.464698999999996,8.54917,1232.4770099194452
12918,45.725556,5.081111,517.4295941758219
16463,22.639299392700195,113.81099700927734,817.1976736404598
67286,38.9656982421875,121.53900146484376,788.3899155573183
25365,35.39310073852539,-97.60070037841795,2207.8126373864343
56810,19.1581001282,-98.3713989258,1242.0282288648464
16099,29.719200134277344,106.64199829101562,862.4493354273609
47071,-33.94609832763672,151.177001953125,2754.392006664883
6917,33.94250107,-118.40799709999999,724.9250596492302
16569,34.447102,108.751999,518.3700000190968
36970,43.6772003174,-79.63059997559999,1288.2786741803639
59376,41.9786,-87.9048,944.6655293613745
16155,36.857200622558594,117.21600341796876,1261.8565441177857
41932,35.799702,107.602997,889.3589232681463
32496,43.30110168457031,-2.9106099605560303,1919.596050695198
13426,45.4706001282,-73.7407989502,537.169252610054
52690,40.898601532,29.3092002869,1162.7019658155143
16905,34.447102,108.751999,1514.6229573363105
12959,45.505299,12.3519,936.9093615891178
41905,31.143400192260746,121.80500030517578,1620.2010218184305
25347,24.556100845336914,-81.75959777832031,1034.2996807687855
66689,38.481899,106.009003,1750.4680391705574
37687,21.036500930800003,-86.8770980835,3827.57056511568
53674,38.7813,-9.13592,3372.376745915901
32420,43.5635986328125,-6.0346198081970215,894.6680550472439
17233,36.2661018372,120.374000549,853.0060334205909
13215,52.308601,4.76389,633.3847297968675
6204,20.8986,-156.429993,3776.959826221359
10912,29.095899581900007,-111.047996521,223.68390555831874
32326,49.498699,11.078056,1149.562230471462
25053,34.05599975585937,-117.60099792480469,1315.729952165986
32195,55.40879821777344,37.90629959106445,3793.543994382027
18466,19.93490028381348,110.45899963378906,1154.1115823570537
57541,29.98439979553223,-95.34140014648438,1859.9636103091082
25046,28.429399490356445,-81.30899810791016,2486.345941281008
37653,-34.838402,-56.0308,1569.5228696255442
13623,45.505299,12.3519,817.2669962251445
32290,43.810001,11.2051,797.5506985199975
7937,43.6772003174,-79.63059997559999,706.6990421748593
25324,44.882,-93.221802,477.608202431791
32856,38.28219985961914,-0.5581560134887695,318.22965759048157
44222,40.471926,-3.56264,2377.1327848380047
25506,32.7336006165,-117.190002441,772.6263200638984
8107,42.36429977,-71.00520325,664.8045868287678
67378,30.578500747680664,103.9469985961914,1548.858864488975
17186,32.5634,119.7198,1037.6942454847615
11198,25.7784996033,-100.107002258,573.9559390848958
62460,54.634102,25.285801,2145.455182487451
57502,40.63980103,-73.77890015,3553.60379497525
5393,33.94250107,-118.40799709999999,1205.2621757948934
67344,23.39240074157715,113.29900360107422,954.0365165696898
44278,37.9364013672,23.944499969499997,2636.64509309247
5195,38.37310028076172,-81.59320068359375,1520.2812407133097
17033,30.7838,114.208,730.1456128126853
32215,41.2971,2.0784599999999998,403.85311991119806
16530,31.78000068664551,117.2979965209961,1173.263553594164
5466,33.43429946899414,-112.01200103759766,705.2739284552085
25093,41.785999,-87.752403,905.0053342261376
32393,39.551700591999996,2.73881006241,651.9491146356671
21940,33.6367,-84.428101,335.3424559363311
19159,25.935100555419922,119.66300201416016,1150.7365237064664
25603,30.22949981689453,120.43399810791016,1094.0534638469685
57338,30.691200256348,-88.242797851562,1255.4635973395018
57237,40.69250106811523,-74.168701171875,2127.6398719365657
11256,28.702899932900003,-105.96499633799999,430.5008880928096
16903,30.7838,114.208,1464.1198253468965
52243,40.128101348899996,32.995098114,856.9528512953121
37574,4.70159,-74.1469,978.8844212445324
16955,1.35019,103.994003,2594.0087444652154
32375,27.931900024414066,-15.38659954071045,2042.3688840142793
42181,30.8017,108.43299999999999,1274.6808344421788
25266,40.77719879,-73.87259674,1163.9312685730924
60159,39.1223983765,-108.527000427,705.2739284552085
17125,38.481899,106.009003,1137.130417067756
6752,39.2976,-94.713898,2391.602126430065
20316,44.882,-93.221802,602.958563034722
11710,39.7173,-86.294403,2912.8778685305847
46166,23.39240074157715,113.29900360107422,1277.9933840784886
21013,33.6367,-84.428101,1016.6389243603364
25459,28.429399490356445,-81.30899810791016,1672.2324530639405
17257,22.639299392700195,113.81099700927734,1793.982651980484
16921,22.639299392700195,113.81099700927734,665.0912514509467
24847,41.785999,-87.752403,1800.933210297584
56685,38.1744,-85.736,724.7815514079377
32332,43.5635986328125,-6.0346198081970215,711.5818654965973
67381,22.60829925537109,108.1719970703125,1036.9540192096113
56755,30.40730094909668,-89.07009887695312,604.4690699474884
17111,22.639299392700195,113.81099700927734,918.849960667697
42669,-17.699300765991,168.32000732422,1281.541039567221
17078,41.63980102539063,123.48300170898438,1023.6800406850956
34679,31.143400192260746,121.80500030517578,1965.964666621051
52367,37.893901825,40.201000213600004,670.074096642316
44226,43.439271921999996,5.22142410278,1688.4696976267574
19480,24.54400062561035,118.12799835205078,1007.9496445320623
6620,51.4706,-0.461941,1044.2711847934806
40946,1.35019,103.994003,2749.709795420292
4808,37.50519943237305,-77.3197021484375,762.3184387655328
42824,34.42729949951172,135.24400329589844,1767.168495398035
41929,46.195333000000005,122.00833300000001,846.4879866692611
37565,-29.916201,-71.199501,723.5060385203607
20282,42.212398529052734,-83.35340118408203,756.7409032246061
32893,48.7233333,2.3794444,1797.4139258712087
40710,24.433000564575195,54.651100158691406,380.6524263288293
60412,38.8521,-77.037697,1372.8630605503135
57163,29.98439979553223,-95.34140014648438,685.6391520832301
32220,55.40879821777344,37.90629959106445,3424.9287970726714
66909,43.9962005615,125.684997559,1750.4680391705574
56587,41.9786,-87.9048,1184.8962231377407
41913,26.2605555556,105.87333333299999,1791.8961038873485
13066,-1.31923997402,36.9277992249,3443.1613452881306
52327,40.898601532,29.3092002869,992.9242248335942
48281,28.5665,77.103104,1455.51056516763
36640,-25.5284996033,-49.175800323500006,672.70765609336
33124,41.800277799999996,12.238888900000001,1134.3181997815366
36663,30.578500747680664,103.9469985961914,1580.222375387982
6879,-43.48939895629883,172.53199768066406,2125.964479219955
56309,39.0488014221,-84.6678009033,913.8601575616516
25381,39.1754,-76.668297,256.89032415718333
16942,28.965799,118.899002,868.2377061358867
67002,25.101944399999997,102.9291667,320.6596762226342
25399,26.072599,-80.152702,3168.9091302408874
66758,41.69779968261719,86.12889862060547,2015.1411737566025
47524,40.63980103,-73.77890015,1901.489710510044
21380,42.96540069580078,-83.74359893798828,787.924633631874
57246,29.98439979553223,-95.34140014648438,1259.5754832337066
6242,38.13859939575195,-78.4529037475586,909.9734921449941
58824,32.30059814,-86.39399719,598.9125601184202
50790,43.90710067749024,87.47419738769531,3277.818151217978
43194,34.632801055908196,135.2239990234375,1185.768837416609
11261,25.7784996033,-100.107002258,840.1631585770892
37581,12.5014,-70.015198,978.8844212445324
24920,36.08010101,-115.15200039999999,2598.1412186054363
25471,36.08010101,-115.15200039999999,1395.1092057509343
57864,38.94449997,-77.45580292,724.2874116348574
47020,1.9861600399017332,-157.35000610351562,3527.5453302409455
41947,39.7934,106.7993,818.9057340458639
58715,38.8521,-77.037697,440.26406107843576
20654,46.3535995483,-87.39540100100001,561.5851588857794
13745,43.683899,10.3927,1009.8481279208952
13709,43.683899,10.3927,804.1609035319708
64861,39.0488014221,-84.6678009033,664.2462461278508
16144,25.21809959411621,110.03900146484376,602.2546773291372
7083,48.110298156738004,16.569700241089002,1035.0912784581417
52837,40.128101348899996,32.995098114,442.7456144362664
25377,38.748697,-90.370003,549.3096024263966
25305,41.785999,-87.752403,774.4092602578662
36554,33.6367,-84.428101,1902.5379334175634
197,6.058000087740001,125.096000671,1039.9236312136568
6742,34.200698852539055,-118.35900115966795,1509.6356444261417
42331,47.239601135253906,123.91799926757812,1254.7515583186307
52810,40.99509811401367,39.78969955444336,879.7681836803933
32323,43.658401489300005,7.215869903560001,496.2965196417865
16991,31.143400192260746,121.80500030517578,584.7736857343847
24888,33.43429946899414,-112.01200103759766,2549.081233958843
6200,38.8521,-77.037697,450.2338224468099
16894,31.742000579833984,118.86199951171876,1174.6886943129216
52382,38.353699,38.253899,493.89099358066727
57069,29.98439979553223,-95.34140014648438,484.6439036839163
25520,32.847099,-96.851799,878.3361022424732
66782,27.912201,120.851997,1665.040268434446
25197,41.785999,-87.752403,649.8046884087712
4965,32.30059814,-86.39399719,598.9125601184202
7875,49.909999847399995,-97.2398986816,1259.9976603116056
43212,26.1958007812,127.64600372299999,1006.5206021388301
42190,21.214399,110.358002,1586.584128739
16954,41.63980102539063,123.48300170898438,2296.911627775976
36974,53.309700012200004,-113.580001831,1186.843015132446
41473,39.782798767089844,116.38800048828124,1522.306120305668
42782,13.4834003448,144.796005249,3270.7101592474505
56585,29.98439979553223,-95.34140014648438,805.8348876010546
21720,-22.809999465900002,-43.2505569458,5409.847350012508
10030,30.3202991486,109.48500061,455.15430588027186
57837,55.40879821777344,37.90629959106445,1668.1575984737917
67001,21.973899841308594,100.76000213623048,525.8772995884335
66961,40.0801010131836,116.58499908447266,2094.6436276485633
32986,52.308601,4.76389,1481.1139884569336
33143,37.466801000000004,15.0664,1490.1477806319942
20586,33.56290054,-86.75350189,1006.7604153988857
12944,60.317199707031,24.963300704956,1521.3038023878014
25130,36.08010101,-115.15200039999999,2552.8599352379956
41698,36.2661018372,120.374000549,1442.5020936913688
16052,34.519699096699995,113.84100341799999,1238.415583632122
60501,38.8521,-77.037697,784.3240385024877
56612,32.89860153,-80.04049683,711.3294430607095
24933,39.1754,-76.668297,594.0541197280131
37774,-25.239999771118164,-57.52000045776367,1571.2707322618312
57491,39.861698150635,-104.672996521,1369.5283587476922
66933,40.0801010131836,116.58499908447266,1346.1850265899648
31370,24.433000564575195,54.651100158691406,2504.9865315314537
67402,40.0801010131836,116.58499908447266,737.2534978755679
18797,29.719200134277344,106.64199829101562,711.902745980092
18663,22.639299392700195,113.81099700927734,542.3693680510789
17727,29.98439979553223,-95.34140014648438,3013.405141587072
8046,48.646900177,-123.426002502,1229.1755194597313
42222,25.21809959411621,110.03900146484376,1290.1822890703677
50496,-43.48939895629883,172.53199768066406,2413.630765359632
16407,23.39240074157715,113.29900360107422,2733.839588114095
67067,34.519699096699995,113.84100341799999,664.1232979421644
56609,33.93880081176758,-81.11949920654297,645.7737424269717
9253,1.35019,103.994003,2648.420817398125
25110,41.785999,-87.752403,1509.804610287271
34499,39.6156005859375,140.218994140625,372.3044724977514
20905,44.882,-93.221802,409.89704886866303
41935,28.965799,118.899002,1224.5170917801304
25196,28.429399490356445,-81.30899810791016,1726.0843719153165
67019,40.0801010131836,116.58499908447266,1223.1540121096282
33222,47.464698999999996,8.54917,1136.647391249779
10352,19.088699340799998,72.8678970337,4341.423316784899
21392,37.649899,-97.433098,877.5055167737846
37726,4.70159,-74.1469,215.44910338400092
17029,22.639299392700195,113.81099700927734,1614.4284508448006
56707,31.32740020751953,-92.54979705810548,305.9342735123321
16551,31.742000579833984,118.86199951171876,1126.0697619956975
52263,40.128101348899996,32.995098114,406.6659200019605
20368,42.212398529052734,-83.35340118408203,861.6024789069867
6667,33.94250107,-118.40799709999999,629.6190531734105
9414,39.4893,-0.481625,1085.9033493587308
51465,26.471200942993164,49.79790115356445,355.24122441604146
59527,39.49909973144531,-119.76799774169922,629.6190531734105
25167,39.861698150635,-104.672996521,1385.1392038077977
21829,42.37419891357422,-122.8730010986328,922.5064974943405
13635,52.5597,13.2877,1009.8481279208952
25406,32.7336006165,-117.190002441,488.61553628349975
16901,37.74689865112305,112.62799835205078,1023.6800406850956
18705,30.22949981689453,120.43399810791016,1813.3715774887128
25450,37.362598,-121.929001,671.3853412575509
19409,28.864999771118164,115.9000015258789,528.9551181489685
10316,30.12190055847168,31.40559959411621,4341.423316784899
16971,37.40169906616211,121.37200164794922,1793.982651980484
5844,60.317199707031,24.963300704956,1847.9556424748234
57818,40.69250106811523,-74.168701171875,1950.7682271580256
13751,37.466801000000004,15.0664,921.8416302901187
17140,29.719200134277344,106.64199829101562,1129.7435924313017
25404,45.58869934,-122.59799960000001,1625.0856639054703
20688,40.8493003845,-77.84870147710002,482.52316256519055
37814,-34.5592,-58.4156,1069.6844611884255
32318,35.857498,14.4775,1234.2057876783954
36410,42.932598,-71.435699,1531.067789453141
25536,35.877601623535156,-78.7874984741211,1072.0271708606144
36451,32.446602,-93.8256,885.5733939633426
66836,40.0801010131836,116.58499908447266,803.9674953965122
56355,43.13990020751953,-89.3375015258789,1282.347965496936
55986,34.895698547399995,-82.2189025879,725.2626687485133
11004,32.541099548339844,-116.97000122070312,682.853165917438
6841,47.449001,-122.308998,1576.0998510924833
16423,23.39240074157715,113.29900360107422,994.9505002987494
31208,22.308901000000002,113.915001,1098.0774830323442
18516,30.22949981689453,120.43399810791016,1413.186455837255
48682,62.093299865722656,129.77099609375,2775.171481949696
8404,35.2140007019043,-80.94309997558594,947.7522896582758
17023,25.101944399999997,102.9291667,1883.4802656945753
25240,35.040199,-106.609001,1800.933210297584
49861,30.12190055847168,31.40559959411621,3197.2824313448314
57421,29.98439979553223,-95.34140014648438,1242.0282288648464
17011,29.719200134277344,106.64199829101562,1261.8565441177857
32450,38.28219985961914,-0.5581560134887695,3424.9287970726714
33697,26.27079963684082,50.63359832763672,1372.1609887467941
35831,51.02220153808594,71.46690368652344,3879.8353798056573
5105,40.79520035,-73.10019684,399.62924890611106
48240,11.641200065612793,92.72969818115234,1306.1476031806906
62438,36.23759841918945,43.96319961547852,3202.8649284856247
25412,41.785999,-87.752403,645.7135340281945
43203,42.77519989013672,141.69200134277344,2106.621766295313
24966,41.785999,-87.752403,980.5451788294096
13741,52.308601,4.76389,578.1873189533416
24921,28.429399490356445,-81.30899810791016,771.1780835238371
32948,37.41799926757813,-5.8931097984313965,1390.1408600392826
4672,-27.38419914245605,153.11700439453125,2295.4735574276206
44227,45.6306,8.728110000000001,1520.3497219597673
25539,42.74829864501953,-73.80169677734375,1821.0126873139563
43967,37.61899948120117,-122.375,3028.4206604523524
41418,39.782798767089844,116.38800048828124,485.9156645873886
37761,-12.0219,-77.114305,3534.167441662551
6132,35.2140007019043,-80.94309997558594,846.2239125963217
61769,55.95000076293945,-3.372499942779541,533.5303003729111
13228,45.6306,8.728110000000001,1049.07350333302
33009,41.2971,2.0784599999999998,1229.441879753691
18823,28.189199447600004,113.220001221,893.4778683341594
56325,42.88079834,-85.52279663,971.4604444479179
56593,29.98439979553223,-95.34140014648438,1582.7736444571947
5579,51.4706,-0.461941,2513.0891358999725
67391,30.578500747680664,103.9469985961914,684.5764467712166
48207,11.1367998123,75.95529937740001,944.1705522421904
16642,37.40169906616211,121.37200164794922,669.8984054004897
60297,33.94250107,-118.40799709999999,1139.604532163449
6781,20.680099487304688,-105.25399780273438,2503.6011471694546
66972,40.0801010131836,116.58499908447266,1590.788053206541
52257,40.898601532,29.3092002869,578.62229738217
8340,45.58869934,-122.59799960000001,881.6724020970257
16417,37.74689865112305,112.62799835205078,1427.2981525569862
34811,34.7569007874,133.854995728,1193.0290917216093
17089,38.481899,106.009003,1659.5035449056684
67281,34.447102,108.751999,924.6394547008018
5454,33.94250107,-118.40799709999999,2105.6862643192053
32828,43.810001,11.2051,870.0918551558901
60509,33.43429946899414,-112.01200103759766,256.77093910368933
32890,-41.43889999389648,-73.09400177001953,1296.7295884283744
18403,37.74689865112305,112.62799835205078,267.6385651986646
66890,30.578500747680664,103.9469985961914,2554.648681358448
11154,19.1581001282,-98.3713989258,757.4136146544207
64569,40.63980103,-73.77890015,1222.0934389187266
66674,30.578500747680664,103.9469985961914,1025.0271024559268
56796,32.51089859008789,-92.0376968383789,421.33007681421265
10994,31.63610076904297,-106.4290008544922,525.4242302082826
25085,37.61899948120117,-122.375,4150.825192288059
18958,27.7019,118.000999,1382.5280376558167
18481,36.2661018372,120.374000549,1150.7365237064664
9896,33.6367,-84.428101,2779.9424541114654
57311,41.06700134277344,-73.70760345458984,1184.8962231377407
24848,45.58869934,-122.59799960000001,1786.6557556111006
25318,39.861698150635,-104.672996521,1437.9685598973167
32486,37.466801000000004,15.0664,776.711191319766
18258,36.5275,102.042999,1090.038009845747
5103,34.27059936523437,-77.90260314941406,515.2548341106861
18812,28.189199447600004,113.220001221,768.1070190300466
7356,39.551700591999996,2.73881006241,1102.1912855204896
7981,43.6772003174,-79.63059997559999,673.409066903552
32469,36.67490005493164,-4.499110221862793,1546.8492407870758
52376,36.36277771,36.282222747800006,507.550110610063
21580,35.877601623535156,-78.7874984741211,542.2505492934454
20520,44.882,-93.221802,280.5647644493944
6992,38.8521,-77.037697,578.5612058620202
36886,33.6367,-84.428101,912.7658333008968
21393,45.8184013367,-88.11450195309999,412.3846273350498
56273,41.9786,-87.9048,908.6657764531769
21463,43.6772003174,-79.63059997559999,1088.9382964057882
52388,38.46820068359375,43.332298278808594,907.8907455444179
67152,38.481899,106.009003,1653.5261410809796
25547,24.556100845336914,-81.75959777832031,387.96204011608353
67106,24.2075,109.390999,1888.7060703349623
33197,40.898701,9.51763,964.0014007514633
32334,38.175999,13.091,1002.6847625170093
11806,37.61899948120117,-122.375,2963.963188844591
21271,29.533700942993164,-98.46980285644531,1005.5709941487708
21321,33.6367,-84.428101,719.8329698416734
10987,25.568300247199996,-103.41100311299999,561.2385249824304
39811,25.557100295999998,34.5836982727,3337.4412676884795
13744,38.175999,13.091,1599.4668042592991
66965,39.1244010925,117.346000671,2062.01557218737
36817,1.4846999645233154,110.34700012207031,512.7424391715588
10381,19.088699340799998,72.8678970337,1525.784563114979
36939,43.9962005615,125.684997559,1068.426719275067
6762,37.61899948120117,-122.375,1093.0595602394146
67418,40.0801010131836,116.58499908447266,510.8238121385679
21788,34.200698852539055,-118.35900115966795,923.2618104312404
66224,51.148102,-0.190278,2226.9096483017943
18678,45.6234016418457,126.25,2072.3210112141
48224,18.58209991455078,73.9197006225586,124.20083844294838
55967,36.1245002746582,-86.6781997680664,721.4329747571319
41529,39.782798767089844,116.38800048828124,559.7103930075539
16909,29.719200134277344,106.64199829101562,1206.2171955187937
60394,37.9364013672,23.944499969499997,299.23477256723186
37706,18.567399978599997,-68.36340332030001,3534.167441662551
57767,41.9786,-87.9048,633.5001335705921
25447,39.49909973144531,-119.76799774169922,787.0188387942994
20287,44.882,-93.221802,684.1547329332143
4776,-34.945,138.53100600000002,1619.938868381476
25306,27.975500106811523,-82.533203125,1055.407943148767
56315,41.53400039672852,-93.66310119628906,1632.3628445133334
50458,10.307499885559,123.97899627686,398.4338759394854
