,Source,Dest,SourceID,DestID,SourceLon,DestLon,SourceLat,DestLat
32288,BCN,FCO,1218,1555,2.0784599999999998,12.238888900000001,41.2971,41.800277799999996
32291,BCN,FRA,1218,340,2.0784599999999998,8.570556,41.2971,50.033333
32301,BCN,JFK,1218,3797,2.0784599999999998,-73.77890015,41.2971,40.63980103
32308,BCN,LGW,1218,502,2.0784599999999998,-0.190278,41.2971,51.148102
32309,BCN,LHR,1218,507,2.0784599999999998,-0.461941,41.2971,51.4706
32317,BCN,MIA,1218,3576,2.0784599999999998,-80.29060363769531,41.2971,25.79319953918457
32320,BCN,MUC,1218,346,2.0784599999999998,11.7861,41.2971,48.353802
32333,BCN,PMI,1218,3998,2.0784599999999998,2.73881006241,41.2971,39.551700591999996
32355,BCN,VIE,1218,1613,2.0784599999999998,16.569700241089002,41.2971,48.110298156738004
32360,BCN,ZRH,1218,1678,2.0784599999999998,8.54917,41.2971,47.464698999999996
32387,BKK,LHR,3885,507,100.74700164794922,-0.461941,13.681099891662598,51.4706
32401,BRU,BCN,302,1218,4.48443984985,2.0784599999999998,50.9014015198,41.2971
32416,CDG,DFW,1382,3670,2.55,-97.038002,49.012798,32.896801
32417,CDG,JFK,1382,3797,2.55,-73.77890015,49.012798,40.63980103
32418,CDG,MIA,1382,3576,2.55,-80.29060363769531,49.012798,25.79319953918457
32419,CDG,ORD,1382,3830,2.55,-87.9048,49.012798,41.9786
32441,DEN,LHR,3751,507,-104.672996521,-0.461941,39.861698150635,51.4706
32442,DFW,CDG,3670,1382,-97.038002,2.55,32.896801,49.012798
32443,DFW,FRA,3670,340,-97.038002,8.570556,32.896801,50.033333
32444,DFW,LHR,3670,507,-97.038002,-0.461941,32.896801,51.4706
32445,DFW,MAD,3670,1229,-97.038002,-3.56264,32.896801,40.471926
32451,DME,BCN,4029,1218,37.90629959106445,2.0784599999999998,55.40879821777344,41.2971
32453,DME,PMI,4029,3998,37.90629959106445,2.73881006241,55.40879821777344,39.551700591999996
32459,DUS,BCN,345,1218,6.766780000000001,2.0784599999999998,51.289501,41.2971
32460,DUS,MAD,345,1229,6.766780000000001,-3.56264,51.289501,40.471926
32461,DUS,ORD,345,3830,6.766780000000001,-87.9048,51.289501,41.9786
32466,EWR,LHR,3494,507,-74.168701171875,-0.461941,40.69250106811523,51.4706
32471,FCO,BCN,1555,1218,12.238888900000001,2.0784599999999998,41.800277799999996,41.2971
32474,FCO,JFK,1555,3797,12.238888900000001,-73.77890015,41.800277799999996,40.63980103
32477,FCO,ORD,1555,3830,12.238888900000001,-87.9048,41.800277799999996,41.9786
32492,FRA,BCN,340,1218,8.570556,2.0784599999999998,50.033333,41.2971
32493,FRA,DFW,340,3670,8.570556,-97.038002,50.033333,32.896801
32494,FRA,MAD,340,1229,8.570556,-3.56264,50.033333,40.471926
32521,IAH,LHR,3550,507,-95.34140014648438,-0.461941,29.98439979553223,51.4706
32535,JFK,BCN,3797,1218,-73.77890015,2.0784599999999998,40.63980103,41.2971
32536,JFK,CDG,3797,1382,-73.77890015,2.55,40.63980103,49.012798
32537,JFK,FCO,3797,1555,-73.77890015,12.238888900000001,40.63980103,41.800277799999996
32540,JFK,LHR,3797,507,-73.77890015,-0.461941,40.63980103,51.4706
32542,JFK,MAN,3797,478,-73.77890015,-2.2749500274658203,40.63980103,53.35369873046875
32551,LAS,LHR,3877,507,-115.15200039999999,-0.461941,36.08010101,51.4706
32552,LAX,LHR,3484,507,-118.40799709999999,-0.461941,33.94250107,51.4706
32576,LGW,BCN,502,1218,-0.190278,2.0784599999999998,51.148102,41.2971
32587,LHR,ATL,507,3682,-0.461941,-84.428101,51.4706,33.6367
32591,LHR,BCN,507,1218,-0.461941,2.0784599999999998,51.4706,41.2971
32595,LHR,BKK,507,3885,-0.461941,100.74700164794922,51.4706,13.681099891662598
32599,LHR,DEN,507,3751,-0.461941,-104.672996521,51.4706,39.861698150635
32600,LHR,DFW,507,3670,-0.461941,-97.038002,51.4706,32.896801
32602,LHR,EWR,507,3494,-0.461941,-74.168701171875,51.4706,40.69250106811523
32606,LHR,IAH,507,3550,-0.461941,-95.34140014648438,51.4706,29.98439979553223
32608,LHR,JFK,507,3797,-0.461941,-73.77890015,51.4706,40.63980103
32609,LHR,LAS,507,3877,-0.461941,-115.15200039999999,51.4706,36.08010101
32610,LHR,LAX,507,3484,-0.461941,-118.40799709999999,51.4706,33.94250107
32614,LHR,MAN,507,478,-0.461941,-2.2749500274658203,51.4706,53.35369873046875
32615,LHR,MEX,507,1824,-0.461941,-99.072098,51.4706,19.4363
32616,LHR,MIA,507,3576,-0.461941,-80.29060363769531,51.4706,25.79319953918457
32618,LHR,ORD,507,3830,-0.461941,-87.9048,51.4706,41.9786
32621,LHR,PHL,507,3752,-0.461941,-75.24109649658203,51.4706,39.87189865112305
32622,LHR,PHX,507,3462,-0.461941,-112.01200103759766,51.4706,33.43429946899414
32623,LHR,PMI,507,3998,-0.461941,2.73881006241,51.4706,39.551700591999996
32628,LHR,SFO,507,3469,-0.461941,-122.375,51.4706,37.61899948120117
32629,LHR,SIN,507,3316,-0.461941,103.994003,51.4706,1.35019
32634,LHR,YYZ,507,193,-0.461941,-79.63059997559999,51.4706,43.6772003174
32678,MAD,DFW,1229,3670,-3.56264,-97.038002,40.471926,32.896801
32682,MAD,DUS,1229,345,-3.56264,6.766780000000001,40.471926,51.289501
32687,MAD,FRA,1229,340,-3.56264,8.570556,40.471926,50.033333
32727,MAD,PMI,1229,3998,-3.56264,2.73881006241,40.471926,39.551700591999996
32760,MAN,JFK,478,3797,-2.2749500274658203,-73.77890015,53.35369873046875,40.63980103
32761,MAN,LHR,478,507,-2.2749500274658203,-0.461941,53.35369873046875,51.4706
32762,MAN,ORD,478,3830,-2.2749500274658203,-87.9048,53.35369873046875,41.9786
32766,MEX,MIA,1824,3576,-99.072098,-80.29060363769531,19.4363,25.79319953918457
32768,MIA,ATL,3576,3682,-80.29060363769531,-84.428101,25.79319953918457,33.6367
32769,MIA,BCN,3576,1218,-80.29060363769531,2.0784599999999998,25.79319953918457,41.2971
32770,MIA,CDG,3576,1382,-80.29060363769531,2.55,25.79319953918457,49.012798
32771,MIA,LHR,3576,507,-80.29060363769531,-0.461941,25.79319953918457,51.4706
32786,MUC,BCN,346,1218,11.7861,2.0784599999999998,48.353802,41.2971
32809,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
32810,ORD,CDG,3830,1382,-87.9048,2.55,41.9786,49.012798
32812,ORD,DUS,3830,345,-87.9048,6.766780000000001,41.9786,51.289501
32813,ORD,FCO,3830,1555,-87.9048,12.238888900000001,41.9786,41.800277799999996
32814,ORD,LHR,3830,507,-87.9048,-0.461941,41.9786,51.4706
32816,ORD,MAN,3830,478,-87.9048,-2.2749500274658203,41.9786,53.35369873046875
32852,PHL,LHR,3752,507,-75.24109649658203,-0.461941,39.87189865112305,51.4706
32853,PHX,LHR,3462,507,-112.01200103759766,-0.461941,33.43429946899414,51.4706
32857,PMI,AMS,3998,580,2.73881006241,4.76389,39.551700591999996,52.308601
32858,PMI,BCN,3998,1218,2.73881006241,2.0784599999999998,39.551700591999996,41.2971
32862,PMI,DME,3998,4029,2.73881006241,37.90629959106445,39.551700591999996,55.40879821777344
32867,PMI,LHR,3998,507,2.73881006241,-0.461941,39.551700591999996,51.4706
32869,PMI,MAD,3998,1229,2.73881006241,-3.56264,39.551700591999996,40.471926
32913,SFO,LHR,3469,507,-122.375,-0.461941,37.61899948120117,51.4706
32914,SIN,LHR,3316,507,103.994003,-0.461941,1.35019,51.4706
32983,VIE,BCN,1613,1218,16.569700241089002,2.0784599999999998,48.110298156738004,41.2971
33008,YYZ,LHR,193,507,-79.63059997559999,-0.461941,43.6772003174,51.4706
33010,ZRH,BCN,1678,1218,8.54917,2.0784599999999998,47.464698999999996,41.2971
33124,DUS,FCO,345,1555,6.766780000000001,12.238888900000001,51.289501,41.800277799999996
33132,FCO,DUS,1555,345,12.238888900000001,6.766780000000001,41.800277799999996,51.289501
34516,DFW,NRT,3670,2279,-97.038002,140.386001587,32.896801,35.764701843299996
34523,DXB,NRT,2188,2279,55.3643989563,140.386001587,25.252799987800003,35.764701843299996
34562,HKG,TPE,3077,2276,113.915001,121.233002,22.308901000000002,25.0777
34679,KMG,PVG,3382,3406,102.9291667,121.80500030517578,25.101944399999997,31.143400192260746
34697,LHR,NRT,507,2279,-0.461941,140.386001587,51.4706,35.764701843299996
34738,NRT,DFW,2279,3670,140.386001587,-97.038002,35.764701843299996,32.896801
34742,NRT,DXB,2279,2188,140.386001587,55.3643989563,35.764701843299996,25.252799987800003
34757,NRT,LHR,2279,507,140.386001587,-0.461941,35.764701843299996,51.4706
34788,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
34803,PVG,KMG,3406,3382,121.80500030517578,102.9291667,31.143400192260746,25.101944399999997
34813,PVG,XIY,3406,3379,121.80500030517578,108.751999,31.143400192260746,34.447102
34838,TPE,HKG,2276,3077,121.233002,113.915001,25.0777,22.308901000000002
34847,XIY,PVG,3379,3406,108.751999,121.80500030517578,34.447102,31.143400192260746
36194,AMS,BRU,580,302,4.76389,4.48443984985,52.308601,50.9014015198
36198,AMS,CAN,580,3370,4.76389,113.29900360107422,52.308601,23.39240074157715
36212,AMS,DUS,580,345,4.76389,6.766780000000001,52.308601,51.289501
36215,AMS,EWR,580,3494,4.76389,-74.168701171875,52.308601,40.69250106811523
36219,AMS,FRA,580,340,4.76389,8.570556,52.308601,50.033333
36330,ATL,BRU,3682,302,-84.428101,4.48443984985,33.6367,50.9014015198
36342,ATL,CLT,3682,3876,-84.428101,-80.94309997558594,33.6367,35.2140007019043
36354,ATL,DEN,3682,3751,-84.428101,-104.672996521,33.6367,39.861698150635
36355,ATL,DFW,3682,3670,-84.428101,-97.038002,33.6367,32.896801
36360,ATL,DUS,3682,345,-84.428101,6.766780000000001,33.6367,51.289501
36365,ATL,EWR,3682,3494,-84.428101,-74.168701171875,33.6367,40.69250106811523
36368,ATL,FCO,3682,1555,-84.428101,12.238888900000001,33.6367,41.800277799999996
36371,ATL,FRA,3682,340,-84.428101,8.570556,33.6367,50.033333
36387,ATL,IAH,3682,3550,-84.428101,-95.34140014648438,33.6367,29.98439979553223
36393,ATL,JFK,3682,3797,-84.428101,-73.77890015,33.6367,40.63980103
36394,ATL,LAS,3682,3877,-84.428101,-115.15200039999999,33.6367,36.08010101
36395,ATL,LAX,3682,3484,-84.428101,-118.40799709999999,33.6367,33.94250107
36399,ATL,LHR,3682,507,-84.428101,-0.461941,33.6367,51.4706
36401,ATL,MAD,3682,1229,-84.428101,-3.56264,33.6367,40.471926
36402,ATL,MAN,3682,478,-84.428101,-2.2749500274658203,33.6367,53.35369873046875
36408,ATL,MEX,3682,1824,-84.428101,-99.072098,33.6367,19.4363
36411,ATL,MIA,3682,3576,-84.428101,-80.29060363769531,33.6367,25.79319953918457
36421,ATL,MUC,3682,346,-84.428101,11.7861,33.6367,48.353802
36426,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
36431,ATL,PHL,3682,3752,-84.428101,-75.24109649658203,33.6367,39.87189865112305
36432,ATL,PHX,3682,3462,-84.428101,-112.01200103759766,33.6367,33.43429946899414
36449,ATL,SFO,3682,3469,-84.428101,-122.375,33.6367,37.61899948120117
36483,BCN,JFK,1218,3797,2.0784599999999998,-73.77890015,41.2971,40.63980103
36495,BKK,TPE,3885,2276,100.74700164794922,121.233002,13.681099891662598,25.0777
36510,BRU,AMS,302,580,4.48443984985,4.76389,50.9014015198,52.308601
36511,BRU,ATL,302,3682,4.48443984985,-84.428101,50.9014015198,33.6367
36512,BRU,JFK,302,3797,4.48443984985,-73.77890015,50.9014015198,40.63980103
36525,CAN,AMS,3370,580,113.29900360107422,4.76389,23.39240074157715,52.308601
36526,CAN,HGH,3370,3386,113.29900360107422,120.43399810791016,23.39240074157715,30.22949981689453
36549,CLT,ATL,3876,3682,-80.94309997558594,-84.428101,35.2140007019043,33.6367
36561,CTU,HGH,3395,3386,103.9469985961914,120.43399810791016,30.578500747680664,30.22949981689453
36562,CTU,KMG,3395,3382,103.9469985961914,102.9291667,30.578500747680664,25.101944399999997
36565,CTU,XIY,3395,3379,103.9469985961914,108.751999,30.578500747680664,34.447102
36580,DEN,ATL,3751,3682,-104.672996521,-84.428101,39.861698150635,33.6367
36582,DFW,ATL,3670,3682,-97.038002,-84.428101,32.896801,33.6367
36600,DUS,AMS,345,580,6.766780000000001,4.76389,51.289501,52.308601
36601,DUS,ATL,345,3682,6.766780000000001,-84.428101,51.289501,33.6367
36611,EWR,AMS,3494,580,-74.168701171875,4.76389,40.69250106811523,52.308601
36612,EWR,ATL,3494,3682,-74.168701171875,-84.428101,40.69250106811523,33.6367
36623,FCO,ATL,1555,3682,12.238888900000001,-84.428101,41.800277799999996,33.6367
36630,FRA,AMS,340,580,8.570556,4.76389,50.033333,52.308601
36631,FRA,ATL,340,3682,8.570556,-84.428101,50.033333,33.6367
36633,FRA,JFK,340,3797,8.570556,-73.77890015,50.033333,40.63980103
36661,HGH,CAN,3386,3370,120.43399810791016,113.29900360107422,30.22949981689453,23.39240074157715
36663,HGH,CTU,3386,3395,120.43399810791016,103.9469985961914,30.22949981689453,30.578500747680664
36688,IAH,ATL,3550,3682,-95.34140014648438,-84.428101,29.98439979553223,33.6367
36698,JFK,ATL,3797,3682,-73.77890015,-84.428101,40.63980103,33.6367
36699,JFK,BCN,3797,1218,-73.77890015,2.0784599999999998,40.63980103,41.2971
36700,JFK,BRU,3797,302,-73.77890015,4.48443984985,40.63980103,50.9014015198
36702,JFK,FRA,3797,340,-73.77890015,8.570556,40.63980103,50.033333
36703,JFK,LHR,3797,507,-73.77890015,-0.461941,40.63980103,51.4706
36704,JFK,MAD,3797,1229,-73.77890015,-3.56264,40.63980103,40.471926
36721,KMG,CTU,3382,3395,102.9291667,103.9469985961914,25.101944399999997,30.578500747680664
36734,LAS,ATL,3877,3682,-115.15200039999999,-84.428101,36.08010101,33.6367
36736,LAX,ATL,3484,3682,-118.40799709999999,-84.428101,33.94250107,33.6367
36751,LHR,ATL,507,3682,-0.461941,-84.428101,51.4706,33.6367
36754,LHR,JFK,507,3797,-0.461941,-73.77890015,51.4706,40.63980103
36774,MAD,ATL,1229,3682,-3.56264,-84.428101,40.471926,33.6367
36775,MAD,JFK,1229,3797,-3.56264,-73.77890015,40.471926,40.63980103
36777,MAN,ATL,478,3682,-2.2749500274658203,-84.428101,53.35369873046875,33.6367
36786,MEX,ATL,1824,3682,-99.072098,-84.428101,19.4363,33.6367
36791,MIA,ATL,3576,3682,-80.29060363769531,-84.428101,25.79319953918457,33.6367
36814,MUC,ATL,346,3682,11.7861,-84.428101,48.353802,33.6367
36850,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
36862,PHL,ATL,3752,3682,-75.24109649658203,-84.428101,39.87189865112305,33.6367
36863,PHX,ATL,3462,3682,-112.01200103759766,-84.428101,33.43429946899414,33.6367
36896,SFO,ATL,3469,3682,-122.375,-84.428101,37.61899948120117,33.6367
36942,TPE,BKK,2276,3885,121.233002,100.74700164794922,25.0777,13.681099891662598
36961,XIY,CTU,3379,3395,108.751999,103.9469985961914,34.447102,30.578500747680664
37982,AMS,EWR,580,3494,4.76389,-74.168701171875,52.308601,40.69250106811523
37985,AMS,IAH,580,3550,4.76389,-95.34140014648438,52.308601,29.98439979553223
37986,AMS,MUC,580,346,4.76389,11.7861,52.308601,48.353802
37987,AMS,ORD,580,3830,4.76389,-87.9048,52.308601,41.9786
38000,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
38005,BCN,EWR,1218,3494,2.0784599999999998,-74.168701171875,41.2971,40.69250106811523
38024,BKK,MUC,3885,346,100.74700164794922,11.7861,13.681099891662598,48.353802
38042,BRU,EWR,302,3494,4.48443984985,-74.168701171875,50.9014015198,40.69250106811523
38048,BRU,JFK,302,3797,4.48443984985,-73.77890015,50.9014015198,40.63980103
38070,CDG,EWR,1382,3494,2.55,-74.168701171875,49.012798,40.69250106811523
38074,CDG,ORD,1382,3830,2.55,-87.9048,49.012798,41.9786
38077,CDG,YYZ,1382,193,2.55,-79.63059997559999,49.012798,43.6772003174
38095,CTU,FRA,3395,340,103.9469985961914,8.570556,30.578500747680664,50.033333
38144,DUS,MAN,345,478,6.766780000000001,-2.2749500274658203,51.289501,53.35369873046875
38150,DUS,NRT,345,2279,6.766780000000001,140.386001587,51.289501,35.764701843299996
38154,DUS,PEK,345,3364,6.766780000000001,116.58499908447266,51.289501,40.0801010131836
38171,EWR,AMS,3494,580,-74.168701171875,4.76389,40.69250106811523,52.308601
38172,EWR,BCN,3494,1218,-74.168701171875,2.0784599999999998,40.69250106811523,41.2971
38175,EWR,BRU,3494,302,-74.168701171875,4.48443984985,40.69250106811523,50.9014015198
38176,EWR,CDG,3494,1382,-74.168701171875,2.55,40.69250106811523,49.012798
38180,EWR,FCO,3494,1555,-74.168701171875,12.238888900000001,40.69250106811523,41.800277799999996
38184,EWR,LHR,3494,507,-74.168701171875,-0.461941,40.69250106811523,51.4706
38185,EWR,MAD,3494,1229,-74.168701171875,-3.56264,40.69250106811523,40.471926
38186,EWR,MAN,3494,478,-74.168701171875,-2.2749500274658203,40.69250106811523,53.35369873046875
38197,FCO,EWR,1555,3494,12.238888900000001,-74.168701171875,41.800277799999996,40.69250106811523
38200,FCO,YYZ,1555,193,12.238888900000001,-79.63059997559999,41.800277799999996,43.6772003174
38245,FRA,CTU,340,3395,8.570556,103.9469985961914,50.033333,30.578500747680664
38438,IAH,AMS,3550,580,-95.34140014648438,4.76389,29.98439979553223,52.308601
38440,IAH,LHR,3550,507,-95.34140014648438,-0.461941,29.98439979553223,51.4706
38451,JFK,BRU,3797,302,-73.77890015,4.48443984985,40.63980103,50.9014015198
38477,LAX,LHR,3484,507,-118.40799709999999,-0.461941,33.94250107,51.4706
38490,LHR,EWR,507,3494,-0.461941,-74.168701171875,51.4706,40.69250106811523
38493,LHR,IAH,507,3550,-0.461941,-95.34140014648438,51.4706,29.98439979553223
38494,LHR,LAX,507,3484,-0.461941,-118.40799709999999,51.4706,33.94250107
38496,LHR,ORD,507,3830,-0.461941,-87.9048,51.4706,41.9786
38497,LHR,SFO,507,3469,-0.461941,-122.375,51.4706,37.61899948120117
38505,LHR,YYZ,507,193,-0.461941,-79.63059997559999,51.4706,43.6772003174
38526,MAD,EWR,1229,3494,-3.56264,-74.168701171875,40.471926,40.69250106811523
38529,MAN,DUS,478,345,-2.2749500274658203,6.766780000000001,53.35369873046875,51.289501
38530,MAN,EWR,478,3494,-2.2749500274658203,-74.168701171875,53.35369873046875,40.69250106811523
38553,MUC,AMS,346,580,11.7861,4.76389,48.353802,52.308601
38561,MUC,BKK,346,3885,11.7861,100.74700164794922,48.353802,13.681099891662598
38676,MUC,YYZ,346,193,11.7861,-79.63059997559999,48.353802,43.6772003174
38696,NRT,DUS,2279,345,140.386001587,6.766780000000001,35.764701843299996,51.289501
38707,ORD,AMS,3830,580,-87.9048,4.76389,41.9786,52.308601
38708,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
38709,ORD,CDG,3830,1382,-87.9048,2.55,41.9786,49.012798
38712,ORD,LHR,3830,507,-87.9048,-0.461941,41.9786,51.4706
38724,PEK,DUS,3364,345,116.58499908447266,6.766780000000001,40.0801010131836,51.289501
38755,SFO,LHR,3469,507,-122.375,-0.461941,37.61899948120117,51.4706
38827,VIE,YYZ,1613,193,16.569700241089002,-79.63059997559999,48.110298156738004,43.6772003174
38861,YYZ,CDG,193,1382,-79.63059997559999,2.55,43.6772003174,49.012798
38863,YYZ,FCO,193,1555,-79.63059997559999,12.238888900000001,43.6772003174,41.800277799999996
38865,YYZ,LHR,193,507,-79.63059997559999,-0.461941,43.6772003174,51.4706
38866,YYZ,MUC,193,346,-79.63059997559999,11.7861,43.6772003174,48.353802
38867,YYZ,VIE,193,1613,-79.63059997559999,16.569700241089002,43.6772003174,48.110298156738004
39732,YYZ,ZRH,193,1678,-79.63059997559999,8.54917,43.6772003174,47.464698999999996
39826,ZRH,YYZ,1678,193,8.54917,-79.63059997559999,47.464698999999996,43.6772003174
39967,BKK,HKG,3885,3077,100.74700164794922,113.915001,13.681099891662598,22.308901000000002
39968,BKK,KUL,3885,3304,100.74700164794922,101.70999908446998,13.681099891662598,2.7455799579619997
39969,BKK,SIN,3885,3316,100.74700164794922,103.994003,13.681099891662598,1.35019
39984,HKG,BKK,3077,3885,113.915001,100.74700164794922,22.308901000000002,13.681099891662598
39986,KUL,BKK,3304,3885,101.70999908446998,100.74700164794922,2.7455799579619997,13.681099891662598
39998,SIN,BKK,3316,3885,103.994003,100.74700164794922,1.35019,13.681099891662598
40494,AMS,ZRH,580,1678,4.76389,8.54917,52.308601,47.464698999999996
40497,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
40751,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
41249,DXB,SIN,2188,3316,55.3643989563,103.994003,25.252799987800003,1.35019
41324,SIN,DXB,3316,2188,103.994003,55.3643989563,1.35019,25.252799987800003
41343,AMS,CDG,580,1382,4.76389,2.55,52.308601,49.012798
41346,AMS,FRA,580,340,4.76389,8.570556,52.308601,50.033333
41347,AMS,LHR,580,507,4.76389,-0.461941,52.308601,51.4706
41349,AMS,PVG,580,3406,4.76389,121.80500030517578,52.308601,31.143400192260746
41381,CAN,NRT,3370,2279,113.29900360107422,140.386001587,23.39240074157715,35.764701843299996
41393,CDG,AMS,1382,580,2.55,4.76389,49.012798,52.308601
41394,CDG,PEK,1382,3364,2.55,116.58499908447266,49.012798,40.0801010131836
41548,FRA,AMS,340,580,8.570556,4.76389,50.033333,52.308601
41667,ICN,XIY,3930,3379,126.45099639892578,108.751999,37.46910095214844,34.447102
41836,LHR,AMS,507,580,-0.461941,4.76389,51.4706,52.308601
42028,NRT,CAN,2279,3370,140.386001587,113.29900360107422,35.764701843299996,23.39240074157715
42031,NRT,PEK,2279,3364,140.386001587,116.58499908447266,35.764701843299996,40.0801010131836
42037,PEK,CDG,3364,1382,116.58499908447266,2.55,40.0801010131836,49.012798
42062,PEK,NRT,3364,2279,116.58499908447266,140.386001587,40.0801010131836,35.764701843299996
42083,PVG,AMS,3406,580,121.80500030517578,4.76389,31.143400192260746,52.308601
42509,XIY,ICN,3379,3930,108.751999,126.45099639892578,34.447102,37.46910095214844
42752,ATL,ORD,3682,3830,-84.428101,-87.9048,33.6367,41.9786
42777,CKG,PVG,3393,3406,106.64199829101562,121.80500030517578,29.719200134277344,31.143400192260746
42804,CTU,PEK,3395,3364,103.9469985961914,116.58499908447266,30.578500747680664,40.0801010131836
42805,CTU,PVG,3395,3406,103.9469985961914,121.80500030517578,30.578500747680664,31.143400192260746
42807,DEN,NRT,3751,2279,-104.672996521,140.386001587,39.861698150635,35.764701843299996
42820,EWR,NRT,3494,2279,-74.168701171875,140.386001587,40.69250106811523,35.764701843299996
42882,HKG,NRT,3077,2279,113.915001,140.386001587,22.308901000000002,35.764701843299996
42948,IAH,NRT,3550,2279,-95.34140014648438,140.386001587,29.98439979553223,35.764701843299996
42958,ICN,NRT,3930,2279,126.45099639892578,140.386001587,37.46910095214844,35.764701843299996
42972,IST,NRT,1701,2279,28.8146,140.386001587,40.976898,35.764701843299996
43120,NRT,DEN,2279,3751,140.386001587,-104.672996521,35.764701843299996,39.861698150635
43125,NRT,EWR,2279,3494,140.386001587,-74.168701171875,35.764701843299996,40.69250106811523
43130,NRT,HKG,2279,3077,140.386001587,113.915001,35.764701843299996,22.308901000000002
43133,NRT,IAH,2279,3550,140.386001587,-95.34140014648438,35.764701843299996,29.98439979553223
43134,NRT,ICN,2279,3930,140.386001587,126.45099639892578,35.764701843299996,37.46910095214844
43135,NRT,IST,2279,1701,140.386001587,28.8146,35.764701843299996,40.976898
43161,NRT,VIE,2279,1613,140.386001587,16.569700241089002,35.764701843299996,48.110298156738004
43165,NRT,YYZ,2279,193,140.386001587,-79.63059997559999,35.764701843299996,43.6772003174
43166,NRT,ZRH,2279,1678,140.386001587,8.54917,35.764701843299996,47.464698999999996
43200,ORD,ATL,3830,3682,-87.9048,-84.428101,41.9786,33.6367
43204,PEK,CTU,3364,3395,116.58499908447266,103.9469985961914,40.0801010131836,30.578500747680664
43211,PEK,PVG,3364,3406,116.58499908447266,121.80500030517578,40.0801010131836,31.143400192260746
43213,PVG,CKG,3406,3393,121.80500030517578,106.64199829101562,31.143400192260746,29.719200134277344
43214,PVG,CTU,3406,3395,121.80500030517578,103.9469985961914,31.143400192260746,30.578500747680664
43218,PVG,PEK,3406,3364,121.80500030517578,116.58499908447266,31.143400192260746,40.0801010131836
43280,VIE,NRT,1613,2279,16.569700241089002,140.386001587,48.110298156738004,35.764701843299996
43292,YYZ,NRT,193,2279,-79.63059997559999,140.386001587,43.6772003174,35.764701843299996
43293,ZRH,NRT,1678,2279,8.54917,140.386001587,47.464698999999996,35.764701843299996
43889,ATL,SFO,3682,3469,-84.428101,-122.375,33.6367,37.61899948120117
43929,FRA,SFO,340,3469,8.570556,-122.375,50.033333,37.61899948120117
43953,LAX,MEX,3484,1824,-118.40799709999999,-99.072098,33.94250107,19.4363
43961,LHR,SFO,507,3469,-0.461941,-122.375,51.4706,37.61899948120117
43966,MEX,LAX,1824,3484,-99.072098,-118.40799709999999,19.4363,33.94250107
43967,MEX,SFO,1824,3469,-99.072098,-122.375,19.4363,37.61899948120117
43989,PEK,PVG,3364,3406,116.58499908447266,121.80500030517578,40.0801010131836,31.143400192260746
44013,PVG,PEK,3406,3364,121.80500030517578,116.58499908447266,31.143400192260746,40.0801010131836
44024,SFO,ATL,3469,3682,-122.375,-84.428101,37.61899948120117,33.6367
44025,SFO,FRA,3469,340,-122.375,8.570556,37.61899948120117,50.033333
44027,SFO,LHR,3469,507,-122.375,-0.461941,37.61899948120117,51.4706
44028,SFO,MEX,3469,1824,-122.375,-99.072098,37.61899948120117,19.4363
44547,AMS,VIE,580,1613,4.76389,16.569700241089002,52.308601,48.110298156738004
44551,BCN,VIE,1218,1613,2.0784599999999998,16.569700241089002,41.2971,48.110298156738004
44555,BRU,VIE,302,1613,4.48443984985,16.569700241089002,50.9014015198,48.110298156738004
44559,CDG,VIE,1382,1613,2.55,16.569700241089002,49.012798,48.110298156738004
44568,DEL,VIE,3093,1613,77.103104,16.569700241089002,28.5665,48.110298156738004
44570,DME,VIE,4029,1613,37.90629959106445,16.569700241089002,55.40879821777344,48.110298156738004
44574,DUS,VIE,345,1613,6.766780000000001,16.569700241089002,51.289501,48.110298156738004
44575,DXB,VIE,2188,1613,55.3643989563,16.569700241089002,25.252799987800003,48.110298156738004
44578,FCO,VIE,1555,1613,12.238888900000001,16.569700241089002,41.800277799999996,48.110298156738004
44585,FRA,VIE,340,1613,8.570556,16.569700241089002,50.033333,48.110298156738004
44604,IST,VIE,1701,1613,28.8146,16.569700241089002,40.976898,48.110298156738004
44605,JFK,VIE,3797,1613,-73.77890015,16.569700241089002,40.63980103,48.110298156738004
44619,LHR,VIE,507,1613,-0.461941,16.569700241089002,51.4706,48.110298156738004
44632,MUC,VIE,346,1613,11.7861,16.569700241089002,48.353802,48.110298156738004
44639,ORD,VIE,3830,1613,-87.9048,16.569700241089002,41.9786,48.110298156738004
44642,PEK,VIE,3364,1613,116.58499908447266,16.569700241089002,40.0801010131836,48.110298156738004
44643,PMI,VIE,3998,1613,2.73881006241,16.569700241089002,39.551700591999996,48.110298156738004
44673,VIE,AMS,1613,580,16.569700241089002,4.76389,48.110298156738004,52.308601
44677,VIE,BCN,1613,1218,16.569700241089002,2.0784599999999998,48.110298156738004,41.2971
